latencia,184,330,332,326,332,314,320,333,312,322,308,322,316 
 mh,78,116,159,158,162,157,161,157,161,158,161,157,162 
 clonados,1493167,2302534,3398034,2368635,3435112,2344519,3433002,2351286,3428521,2378076,3433503,2339736,4018781 
 pkts,14290394,15790804,14785639,15877749,14908014,15738686,14931111,15746058,14934096,15911732,14891090,15771887,17419717 
TX,200996977,RX,200996977,CLONE_E2I,36724906,DROP,91
latencia,192,328,303,304,316,313,316,308,299,330,328,349,296 
 mh,78,119,160,158,161,158,161,158,161,158,162,157,162 
 clonados,1494686,2341621,3425832,2345679,3470522,2325682,3421452,2349607,3466277,2335207,3434513,2351158,4000923 
 pkts,14298039,15837630,14847531,15750811,15096116,15650947,14879586,15750617,15085945,15717830,14921580,15762767,17397578 
TX,200996977,RX,200996977,CLONE_E2I,36763159,DROP,99
latencia,171,333,310,325,301,313,304,348,328,318,332,322,323 
 mh,78,118,159,158,161,158,161,157,161,158,161,157,162 
 clonados,1510698,2316924,3408247,2361705,3434504,2364868,3452058,2329544,3463449,2322124,3466211,2318474,3990950 
 pkts,14441219,15738444,14819562,15802973,14938961,15879942,14965241,15726270,15001211,15632967,15076227,15652214,17319699 
TX,200994930,RX,200994930,CLONE_E2I,36739756,DROP,100
latencia,171,294,321,348,299,329,288,321,307,325,328,325,286 
 mh,78,117,159,157,161,158,161,158,161,158,161,158,162 
 clonados,1498226,2301279,3459200,2333876,3440451,2334231,3448254,2339362,3455374,2335617,3439427,2355843,4000160 
 pkts,14332792,15659535,15100775,15731878,14918369,15682449,15004635,15684521,15059185,15713980,14935365,15740683,17430763 
TX,200994930,RX,200994930,CLONE_E2I,36741300,DROP,90
latencia,175,312,322,330,298,309,303,310,298,318,303,332,330 
 mh,78,116,159,158,161,158,162,158,162,158,161,158,162 
 clonados,1512152,2293871,3430696,2372592,3418177,2342114,3453730,2355901,3422641,2359120,3446665,2322526,3997167 
 pkts,14465068,15657291,14930449,15916442,14802822,15702116,15040985,15807629,14869219,15826384,14957069,15610384,17411119 
TX,200996977,RX,200996977,CLONE_E2I,36727352,DROP,92
latencia,182,326,306,309,316,341,299,337,308,332,315,328,319 
 mh,78,117,159,157,161,158,161,158,161,157,162,157,162 
 clonados,1496848,2304219,3464717,2327947,3441373,2350217,3450477,2332082,3438958,2363252,3443152,2351201,3990806 
 pkts,14316705,15604139,15121174,15719432,14916189,15812146,14957851,15703021,14938906,15877144,14938083,15806761,17285425 
TX,200996977,RX,200996977,CLONE_E2I,36755249,DROP,92
latencia,186,326,315,321,296,302,319,294,324,325,333,310,323 
 mh,78,117,160,158,161,157,161,157,161,158,161,157,162 
 clonados,1519794,2308394,3439901,2369959,3437646,2338599,3449477,2340845,3421030,2351029,3472463,2316002,3973304 
 pkts,14517307,15681769,14937284,15854747,14949765,15768164,14941234,15762469,14835675,15741614,15125086,15625221,17254595 
TX,200994930,RX,200994930,CLONE_E2I,36738443,DROP,94
latencia,172,313,323,328,319,321,315,312,301,316,336,298,327 
 mh,78,117,160,158,162,158,161,157,161,158,161,158,162 
 clonados,1496326,2322665,3435590,2367920,3424448,2349124,3413098,2365575,3463888,2309850,3482217,2317265,3995187 
 pkts,14326544,15833912,14893971,15834201,14889762,15773019,14836703,15796530,15096773,15557885,15174953,15648546,17334178 
TX,200996977,RX,200996977,CLONE_E2I,36743153,DROP,89
latencia,163,323,336,314,328,301,303,340,315,317,300,326,316 
 mh,78,117,159,157,162,158,161,157,161,158,161,158,162 
 clonados,1484285,2336516,3408685,2344857,3453991,2340540,3452202,2352012,3452509,2327392,3463784,2326143,4005043 
 pkts,14197728,15916070,14819361,15750561,15004270,15726796,15004824,15792867,14986919,15697403,15027899,15699736,17368449 
TX,200992883,RX,200992883,CLONE_E2I,36747959,DROP,94
latencia,186,325,327,330,299,325,311,325,332,316,308,326,319 
 mh,78,118,160,158,162,158,161,157,161,158,161,158,162 
 clonados,1493660,2339583,3422927,2347360,3468450,2340367,3422455,2374044,3436318,2330881,3439299,2366894,3973041 
 pkts,14288619,15865044,14857057,15696748,15132655,15738567,14854497,15906268,14908453,15699755,14943961,15874252,17229054 
TX,200994930,RX,200994930,CLONE_E2I,36755279,DROP,93
