[0]:0 [1]:0 [2]:0 [3]:0
[0]:3864532404 [1]:1 [2]:2 [3]:42
[0]:3652861568 [1]:1 [2]:2 [3]:150
[0]:3438701876 [1]:1 [2]:2 [3]:182
[0]:4205003166 [1]:1 [2]:2 [3]:129
[0]:3988694452 [1]:1 [2]:2 [3]:106
[0]:3763084862 [1]:1 [2]:2 [3]:143
[0]:3537063739 [1]:1 [2]:2 [3]:73
[0]:3321608068 [1]:1 [2]:2 [3]:190
[0]:4096592402 [1]:1 [2]:2 [3]:56
[0]:3889064438 [1]:1 [2]:2 [3]:109
[0]:3684878536 [1]:1 [2]:2 [3]:197
[0]:3464913789 [1]:1 [2]:2 [3]:175
[0]:4259726596 [1]:1 [2]:2 [3]:123
[0]:4049508002 [1]:1 [2]:2 [3]:148
[0]:3835704498 [1]:1 [2]:2 [3]:158
[0]:3625210692 [1]:1 [2]:2 [3]:200
[0]:3408585961 [1]:1 [2]:2 [3]:63
[0]:4197904713 [1]:1 [2]:2 [3]:58
[0]:3984894701 [1]:1 [2]:2 [3]:195
[0]:3768868748 [1]:1 [2]:2 [3]:199
[0]:3556728431 [1]:1 [2]:2 [3]:96
[0]:3340676613 [1]:1 [2]:2 [3]:106
[0]:4105313744 [1]:1 [2]:2 [3]:100
[0]:3872586824 [1]:1 [2]:2 [3]:142
[0]:3656548451 [1]:1 [2]:2 [3]:65
[0]:3426838264 [1]:1 [2]:2 [3]:28
[0]:4143910763 [1]:1 [2]:2 [3]:192
[0]:3929033077 [1]:1 [2]:2 [3]:190
[0]:3715497082 [1]:1 [2]:2 [3]:102
[0]:3505002823 [1]:1 [2]:2 [3]:119
[0]:4280967606 [1]:1 [2]:2 [3]:25
[0]:4049727221 [1]:1 [2]:2 [3]:202
[0]:3837032064 [1]:1 [2]:2 [3]:111
[0]:3624634707 [1]:1 [2]:2 [3]:99
[0]:3414488523 [1]:1 [2]:2 [3]:191
[0]:4200865718 [1]:1 [2]:2 [3]:52
[0]:3976617779 [1]:1 [2]:2 [3]:72
[0]:3760842919 [1]:1 [2]:2 [3]:122
[0]:3557335833 [1]:1 [2]:2 [3]:131
[0]:3328961533 [1]:1 [2]:2 [3]:55
[0]:4102829811 [1]:1 [2]:2 [3]:64
[0]:3888603984 [1]:1 [2]:2 [3]:27
[0]:3684823848 [1]:1 [2]:2 [3]:69
[0]:3460543976 [1]:1 [2]:2 [3]:51
[0]:4246473714 [1]:1 [2]:2 [3]:191
[0]:4024895662 [1]:1 [2]:2 [3]:193
[0]:3807311788 [1]:1 [2]:2 [3]:42
[0]:3604889669 [1]:1 [2]:2 [3]:127
[0]:3393927869 [1]:1 [2]:2 [3]:174
[0]:4184888706 [1]:1 [2]:2 [3]:196
[0]:3940783118 [1]:1 [2]:2 [3]:69
[0]:3736758344 [1]:1 [2]:2 [3]:97
[0]:3524969267 [1]:1 [2]:2 [3]:32
[0]:3312808859 [1]:1 [2]:2 [3]:118
[0]:4096828531 [1]:1 [2]:2 [3]:129
[0]:3884786151 [1]:1 [2]:2 [3]:32
[0]:3676789257 [1]:1 [2]:2 [3]:99
[0]:3461840147 [1]:1 [2]:2 [3]:100
[0]:4252794329 [1]:1 [2]:2 [3]:33
[0]:4012886809 [1]:1 [2]:2 [3]:100
[0]:3809719222 [1]:1 [2]:2 [3]:208
[0]:3586476013 [1]:1 [2]:2 [3]:202
[0]:3380892802 [1]:1 [2]:2 [3]:142
[0]:4168751953 [1]:1 [2]:2 [3]:152
[0]:3952918363 [1]:1 [2]:2 [3]:110
[0]:3696800308 [1]:1 [2]:2 [3]:191
[0]:3482538637 [1]:1 [2]:2 [3]:191
[0]:4281877654 [1]:1 [2]:2 [3]:189
[0]:4074677408 [1]:1 [2]:2 [3]:182
[0]:3864764172 [1]:1 [2]:2 [3]:70
[0]:3657541139 [1]:1 [2]:2 [3]:130
[0]:3449125341 [1]:1 [2]:2 [3]:56
[0]:4236776819 [1]:1 [2]:2 [3]:47
[0]:4030365497 [1]:1 [2]:2 [3]:83
[0]:3818956936 [1]:1 [2]:2 [3]:189
[0]:3588784049 [1]:1 [2]:2 [3]:197
[0]:3372927921 [1]:1 [2]:2 [3]:48
[0]:4160656348 [1]:1 [2]:2 [3]:79
[0]:3868270263 [1]:1 [2]:2 [3]:192
[0]:3630176023 [1]:1 [2]:2 [3]:44
[0]:3408609346 [1]:1 [2]:2 [3]:37
[0]:4192918472 [1]:1 [2]:2 [3]:154
[0]:3972854118 [1]:1 [2]:2 [3]:165
[0]:3705653112 [1]:1 [2]:2 [3]:164
[0]:3488854566 [1]:1 [2]:2 [3]:51
[0]:4275473867 [1]:1 [2]:2 [3]:186
[0]:4057667378 [1]:1 [2]:2 [3]:89
[0]:3852839049 [1]:1 [2]:2 [3]:135
[0]:3640729036 [1]:1 [2]:2 [3]:198
[0]:3430272362 [1]:1 [2]:2 [3]:149
[0]:4210835593 [1]:1 [2]:2 [3]:146
[0]:3992890569 [1]:1 [2]:2 [3]:177
[0]:3784839586 [1]:1 [2]:2 [3]:125
[0]:3577133316 [1]:1 [2]:2 [3]:110
[0]:3359479146 [1]:1 [2]:2 [3]:74
[0]:4144599034 [1]:1 [2]:2 [3]:111
[0]:3936926897 [1]:1 [2]:2 [3]:152
[0]:3709041281 [1]:1 [2]:2 [3]:120
[0]:3502165292 [1]:1 [2]:2 [3]:80
[0]:4288743106 [1]:1 [2]:2 [3]:56
[0]:4073139777 [1]:1 [2]:2 [3]:192
[0]:3861059673 [1]:1 [2]:2 [3]:158
[0]:3640908232 [1]:1 [2]:2 [3]:134
[0]:3428808627 [1]:1 [2]:2 [3]:187
[0]:4217148434 [1]:1 [2]:2 [3]:191
[0]:4001918092 [1]:1 [2]:2 [3]:28
[0]:3774270339 [1]:1 [2]:2 [3]:96
[0]:3547818708 [1]:1 [2]:2 [3]:195
[0]:3332716234 [1]:1 [2]:2 [3]:172
[0]:4122402186 [1]:1 [2]:2 [3]:143
[0]:3900747724 [1]:1 [2]:2 [3]:172
[0]:3681066036 [1]:1 [2]:2 [3]:48
[0]:3472733927 [1]:1 [2]:2 [3]:73
[0]:4264864364 [1]:1 [2]:2 [3]:77
[0]:4053032862 [1]:1 [2]:2 [3]:156
[0]:3846471041 [1]:1 [2]:2 [3]:64
[0]:3608840346 [1]:1 [2]:2 [3]:191
[0]:3397093211 [1]:1 [2]:2 [3]:39
[0]:4189983119 [1]:1 [2]:2 [3]:195
[0]:3988974168 [1]:1 [2]:2 [3]:196
[0]:3777822487 [1]:1 [2]:2 [3]:94
[0]:3560825808 [1]:1 [2]:2 [3]:106
[0]:3312823248 [1]:1 [2]:2 [3]:127
[0]:4108864891 [1]:1 [2]:2 [3]:115
[0]:3901017317 [1]:1 [2]:2 [3]:70
[0]:3657061304 [1]:1 [2]:2 [3]:196
[0]:3445088256 [1]:1 [2]:2 [3]:196
[0]:4228983831 [1]:1 [2]:2 [3]:191
[0]:4016678004 [1]:1 [2]:2 [3]:193
[0]:3750689774 [1]:1 [2]:2 [3]:129
[0]:3540987069 [1]:1 [2]:2 [3]:120
[0]:3328952019 [1]:1 [2]:2 [3]:195
[0]:4124661834 [1]:1 [2]:2 [3]:191
[0]:3880862908 [1]:1 [2]:2 [3]:132
[0]:3660864209 [1]:1 [2]:2 [3]:124
[0]:3444812141 [1]:1 [2]:2 [3]:77
[0]:4240649257 [1]:1 [2]:2 [3]:101
[0]:4033067076 [1]:1 [2]:2 [3]:117
[0]:3816791156 [1]:1 [2]:2 [3]:52
[0]:3604839109 [1]:1 [2]:2 [3]:193
[0]:3393111622 [1]:1 [2]:2 [3]:204
[0]:4170727078 [1]:1 [2]:2 [3]:67
[0]:3950504913 [1]:1 [2]:2 [3]:181
[0]:3741142244 [1]:1 [2]:2 [3]:155
[0]:3531216531 [1]:1 [2]:2 [3]:197
[0]:3296985528 [1]:1 [2]:2 [3]:192
[0]:4090728413 [1]:1 [2]:2 [3]:198
[0]:3877101831 [1]:1 [2]:2 [3]:121
[0]:3665004914 [1]:1 [2]:2 [3]:184
[0]:3457195961 [1]:1 [2]:2 [3]:162
[0]:4240939263 [1]:1 [2]:2 [3]:51
[0]:4029578068 [1]:1 [2]:2 [3]:187
[0]:3816897088 [1]:1 [2]:2 [3]:204
[0]:3613214869 [1]:1 [2]:2 [3]:152
[0]:3398254913 [1]:1 [2]:2 [3]:175
[0]:4181985413 [1]:1 [2]:2 [3]:170
[0]:3885789086 [1]:1 [2]:2 [3]:193
[0]:3685168206 [1]:1 [2]:2 [3]:89
[0]:3469140458 [1]:1 [2]:2 [3]:157
[0]:4256032221 [1]:1 [2]:2 [3]:106
[0]:4026589986 [1]:1 [2]:2 [3]:191
[0]:3829209436 [1]:1 [2]:2 [3]:94
[0]:3617122091 [1]:1 [2]:2 [3]:201
[0]:3409862993 [1]:1 [2]:2 [3]:30
[0]:4197085411 [1]:1 [2]:2 [3]:31
[0]:3985442343 [1]:1 [2]:2 [3]:50
[0]:3777643507 [1]:1 [2]:2 [3]:189
[0]:3557152906 [1]:1 [2]:2 [3]:163
[0]:3342174669 [1]:1 [2]:2 [3]:189
[0]:4125986167 [1]:1 [2]:2 [3]:193
[0]:3905496948 [1]:1 [2]:2 [3]:137
[0]:3693415419 [1]:1 [2]:2 [3]:110
[0]:3483445282 [1]:1 [2]:2 [3]:130
[0]:4269354206 [1]:1 [2]:2 [3]:79
[0]:4052957841 [1]:1 [2]:2 [3]:186
[0]:3838860112 [1]:1 [2]:2 [3]:195
[0]:3621181893 [1]:1 [2]:2 [3]:137
[0]:3405266924 [1]:1 [2]:2 [3]:176
[0]:4180935636 [1]:1 [2]:2 [3]:79
[0]:3977155409 [1]:1 [2]:2 [3]:67
[0]:3775137022 [1]:1 [2]:2 [3]:54
[0]:3564988604 [1]:1 [2]:2 [3]:52
[0]:3342199222 [1]:1 [2]:2 [3]:110
[0]:4125136639 [1]:1 [2]:2 [3]:20
[0]:3913234698 [1]:1 [2]:2 [3]:173
[0]:3701144119 [1]:1 [2]:2 [3]:195
[0]:3489013064 [1]:1 [2]:2 [3]:142
[0]:4281252052 [1]:1 [2]:2 [3]:116
[0]:4072451696 [1]:1 [2]:2 [3]:171
[0]:3865236101 [1]:1 [2]:2 [3]:190
[0]:3645419907 [1]:1 [2]:2 [3]:115
[0]:3421170427 [1]:1 [2]:2 [3]:195
[0]:4209154259 [1]:1 [2]:2 [3]:186
[0]:4000465321 [1]:1 [2]:2 [3]:58
[0]:3796002533 [1]:1 [2]:2 [3]:199
[0]:3589066004 [1]:1 [2]:2 [3]:201
[0]:3377765756 [1]:1 [2]:2 [3]:93
[0]:4169170464 [1]:1 [2]:2 [3]:168
[0]:3961216113 [1]:1 [2]:2 [3]:137
[0]:3750699817 [1]:1 [2]:2 [3]:191
[0]:3541308511 [1]:1 [2]:2 [3]:187
[0]:3333720279 [1]:1 [2]:2 [3]:119
[0]:4121647314 [1]:1 [2]:2 [3]:195
[0]:3910153227 [1]:1 [2]:2 [3]:128
[0]:3709440448 [1]:1 [2]:2 [3]:164
[0]:3497408364 [1]:1 [2]:2 [3]:82
[0]:4281078102 [1]:1 [2]:2 [3]:31
[0]:4065190891 [1]:1 [2]:2 [3]:72
[0]:3857279033 [1]:1 [2]:2 [3]:44
[0]:3641756234 [1]:1 [2]:2 [3]:34
[0]:3438030702 [1]:1 [2]:2 [3]:193
[0]:4229223722 [1]:1 [2]:2 [3]:197
[0]:4013079853 [1]:1 [2]:2 [3]:165
[0]:3797200898 [1]:1 [2]:2 [3]:121
[0]:3577024587 [1]:1 [2]:2 [3]:58
[0]:3365181964 [1]:1 [2]:2 [3]:153
[0]:4148821642 [1]:1 [2]:2 [3]:65
[0]:3939952418 [1]:1 [2]:2 [3]:96
[0]:3737434416 [1]:1 [2]:2 [3]:199
[0]:3529276672 [1]:1 [2]:2 [3]:170
[0]:3313339233 [1]:1 [2]:2 [3]:192
