[0]:0 [1]:0 [2]:0 [3]:0
[0]:3982042579 [1]:1 [2]:2 [3]:196
[0]:3773515653 [1]:1 [2]:2 [3]:197
[0]:3498485443 [1]:1 [2]:2 [3]:125
[0]:4293474264 [1]:1 [2]:2 [3]:39
[0]:4072594656 [1]:1 [2]:2 [3]:117
[0]:3860090451 [1]:1 [2]:2 [3]:38
[0]:3638578452 [1]:1 [2]:2 [3]:196
[0]:3409585367 [1]:1 [2]:2 [3]:75
[0]:4202001688 [1]:1 [2]:2 [3]:104
[0]:3977297059 [1]:1 [2]:2 [3]:103
[0]:3765388008 [1]:1 [2]:2 [3]:26
[0]:3550300848 [1]:1 [2]:2 [3]:48
[0]:3334117011 [1]:1 [2]:2 [3]:148
[0]:4061489956 [1]:1 [2]:2 [3]:32
[0]:3848836862 [1]:1 [2]:2 [3]:176
[0]:3624060961 [1]:1 [2]:2 [3]:192
[0]:3402418886 [1]:1 [2]:2 [3]:119
[0]:4183661869 [1]:1 [2]:2 [3]:67
[0]:3962020943 [1]:1 [2]:2 [3]:199
[0]:3749277332 [1]:1 [2]:2 [3]:137
[0]:3537292288 [1]:1 [2]:2 [3]:158
[0]:3325254132 [1]:1 [2]:2 [3]:40
[0]:4097510839 [1]:1 [2]:2 [3]:144
[0]:3881815626 [1]:1 [2]:2 [3]:94
[0]:3661568514 [1]:1 [2]:2 [3]:109
[0]:3429320349 [1]:1 [2]:2 [3]:69
[0]:4223936239 [1]:1 [2]:2 [3]:36
[0]:4013608381 [1]:1 [2]:2 [3]:103
[0]:3805243708 [1]:1 [2]:2 [3]:192
[0]:3597179429 [1]:1 [2]:2 [3]:79
[0]:3373517401 [1]:1 [2]:2 [3]:36
[0]:4137359646 [1]:1 [2]:2 [3]:145
[0]:3921313923 [1]:1 [2]:2 [3]:193
[0]:3713409919 [1]:1 [2]:2 [3]:195
[0]:3498667717 [1]:1 [2]:2 [3]:191
[0]:4289238837 [1]:1 [2]:2 [3]:58
[0]:4029358311 [1]:1 [2]:2 [3]:156
[0]:3825421172 [1]:1 [2]:2 [3]:132
[0]:3609949514 [1]:1 [2]:2 [3]:26
[0]:3406259292 [1]:1 [2]:2 [3]:159
[0]:4189396108 [1]:1 [2]:2 [3]:100
[0]:3981600906 [1]:1 [2]:2 [3]:55
[0]:3762086754 [1]:1 [2]:2 [3]:108
[0]:3545587288 [1]:1 [2]:2 [3]:168
[0]:3325579298 [1]:1 [2]:2 [3]:39
[0]:4114215609 [1]:1 [2]:2 [3]:102
[0]:3901717858 [1]:1 [2]:2 [3]:196
[0]:3692043079 [1]:1 [2]:2 [3]:125
[0]:3489623453 [1]:1 [2]:2 [3]:40
[0]:4277445362 [1]:1 [2]:2 [3]:85
[0]:4067290787 [1]:1 [2]:2 [3]:54
[0]:3861602869 [1]:1 [2]:2 [3]:148
[0]:3647561224 [1]:1 [2]:2 [3]:140
[0]:3433383341 [1]:1 [2]:2 [3]:60
[0]:4213042147 [1]:1 [2]:2 [3]:96
[0]:3986606028 [1]:1 [2]:2 [3]:100
[0]:3776190632 [1]:1 [2]:2 [3]:144
[0]:3537319614 [1]:1 [2]:2 [3]:181
[0]:3329552694 [1]:1 [2]:2 [3]:184
[0]:4113321761 [1]:1 [2]:2 [3]:196
[0]:3902010781 [1]:1 [2]:2 [3]:90
[0]:3629812198 [1]:1 [2]:2 [3]:197
[0]:3410155828 [1]:1 [2]:2 [3]:190
[0]:4197037066 [1]:1 [2]:2 [3]:172
[0]:3993277471 [1]:1 [2]:2 [3]:157
[0]:3783055086 [1]:1 [2]:2 [3]:78
[0]:3565235623 [1]:1 [2]:2 [3]:190
[0]:3353376218 [1]:1 [2]:2 [3]:119
[0]:4131604416 [1]:1 [2]:2 [3]:66
[0]:3917767543 [1]:1 [2]:2 [3]:53
[0]:3698284919 [1]:1 [2]:2 [3]:32
[0]:3497186807 [1]:1 [2]:2 [3]:74
[0]:4277720898 [1]:1 [2]:2 [3]:103
[0]:4064948481 [1]:1 [2]:2 [3]:93
[0]:3857472187 [1]:1 [2]:2 [3]:76
[0]:3647215306 [1]:1 [2]:2 [3]:201
[0]:3433604264 [1]:1 [2]:2 [3]:71
[0]:4224323539 [1]:1 [2]:2 [3]:25
[0]:3982130993 [1]:1 [2]:2 [3]:192
[0]:3767248836 [1]:1 [2]:2 [3]:188
[0]:3566485623 [1]:1 [2]:2 [3]:88
[0]:3352642963 [1]:1 [2]:2 [3]:108
[0]:4134121009 [1]:1 [2]:2 [3]:85
[0]:3930193456 [1]:1 [2]:2 [3]:176
[0]:3682096633 [1]:1 [2]:2 [3]:29
[0]:3470853132 [1]:1 [2]:2 [3]:28
[0]:4243011076 [1]:1 [2]:2 [3]:52
[0]:3966823811 [1]:1 [2]:2 [3]:144
[0]:3750168132 [1]:1 [2]:2 [3]:150
[0]:3530244654 [1]:1 [2]:2 [3]:143
[0]:3320962043 [1]:1 [2]:2 [3]:194
[0]:4110243481 [1]:1 [2]:2 [3]:38
[0]:3905562472 [1]:1 [2]:2 [3]:199
[0]:3696819866 [1]:1 [2]:2 [3]:131
[0]:3478442957 [1]:1 [2]:2 [3]:74
[0]:4258230989 [1]:1 [2]:2 [3]:200
[0]:4022904304 [1]:1 [2]:2 [3]:37
[0]:3795233404 [1]:1 [2]:2 [3]:195
[0]:3589905678 [1]:1 [2]:2 [3]:151
[0]:3378134431 [1]:1 [2]:2 [3]:150
[0]:4166038064 [1]:1 [2]:2 [3]:28
[0]:3954404704 [1]:1 [2]:2 [3]:196
[0]:3742536008 [1]:1 [2]:2 [3]:191
[0]:3534510083 [1]:1 [2]:2 [3]:196
[0]:3318305444 [1]:1 [2]:2 [3]:54
[0]:4106459227 [1]:1 [2]:2 [3]:119
[0]:3902611561 [1]:1 [2]:2 [3]:48
[0]:3690370777 [1]:1 [2]:2 [3]:135
[0]:3478244898 [1]:1 [2]:2 [3]:181
[0]:4194819638 [1]:1 [2]:2 [3]:205
[0]:3974588948 [1]:1 [2]:2 [3]:191
[0]:3770058212 [1]:1 [2]:2 [3]:88
[0]:3562313792 [1]:1 [2]:2 [3]:150
[0]:3345853621 [1]:1 [2]:2 [3]:149
[0]:4138592151 [1]:1 [2]:2 [3]:194
[0]:3922537999 [1]:1 [2]:2 [3]:34
[0]:3713969714 [1]:1 [2]:2 [3]:48
[0]:3498556579 [1]:1 [2]:2 [3]:35
[0]:3296601114 [1]:1 [2]:2 [3]:62
[0]:4082521573 [1]:1 [2]:2 [3]:152
[0]:3859298689 [1]:1 [2]:2 [3]:124
[0]:3642406549 [1]:1 [2]:2 [3]:54
[0]:3402493198 [1]:1 [2]:2 [3]:167
[0]:4182430894 [1]:1 [2]:2 [3]:26
[0]:3971047823 [1]:1 [2]:2 [3]:31
[0]:3765586637 [1]:1 [2]:2 [3]:29
[0]:3546633039 [1]:1 [2]:2 [3]:75
