latencia,186,305,344,332,316,309,315,356,319,312,323,300,316 
 mh,76,122,160,156,161,157,161,156,161,156,161,156,161 
 clonados,1511688,2313307,3469698,2337175,3467686,2315176,3437230,2355710,3470637,2322503,3457937,2350655,3989304 
 pkts,14437012,15634836,15069784,15706768,15048652,15562604,14964304,15772046,15080551,15600631,15049923,15729262,17338557 
TX,200994930,RX,200994930,CLONE_E2I,36798706,DROP,93
latencia,167,302,295,333,315,325,308,318,327,313,312,308,302 
 mh,76,118,160,156,161,156,161,156,161,156,161,156,162 
 clonados,1508676,2258424,3432902,2379756,3437007,2350686,3432939,2366467,3451474,2328257,3452129,2363774,3974344 
 pkts,14414396,15654953,14911279,15907612,14899859,15762721,14912800,15867675,14947901,15654745,15000266,15842470,17224394 
TX,201001071,RX,201001071,CLONE_E2I,36736835,DROP,97
latencia,168,329,291,325,283,310,312,317,319,300,298,317,292 
 mh,76,123,160,156,161,156,161,156,161,156,161,156,162 
 clonados,1504737,2333978,3448396,2341652,3468632,2336462,3454692,2342251,3439693,2339878,3459823,2352655,3982173 
 pkts,14388217,15743309,14952895,15723721,15062778,15698048,14995493,15721026,14936368,15685928,15040512,15773983,17276746 
TX,200999024,RX,200999024,CLONE_E2I,36805022,DROP,90
latencia,151,333,336,326,331,331,312,317,300,348,310,290,327 
 mh,75,122,160,156,161,156,161,156,161,156,161,156,162 
 clonados,1494107,2337354,3430311,2353622,3439542,2347698,3467812,2328118,3442123,2352857,3462877,2337703,4019510 
 pkts,14303294,15777656,14852195,15780269,14936167,15708978,15095113,15606792,14993349,15810111,14992916,15678979,17463205 
TX,200999024,RX,200999024,CLONE_E2I,36813634,DROP,91
latencia,187,310,307,340,340,310,324,318,324,318,295,325,330 
 mh,75,121,160,156,153,153,153,153,153,153,153,153,153 
 clonados,1490225,2318999,3462457,2341336,3446833,2348920,3453032,2333428,3442624,2359871,3451257,2341384,4006362 
 pkts,14251647,15754010,15040325,15751175,14927756,15717072,15018463,15679932,14956095,15796952,14992722,15696152,17416723 
TX,200999024,RX,200999024,CLONE_E2I,36796728,DROP,100
latencia,197,310,316,310,302,317,303,314,311,322,319,319,306 
 mh,77,121,160,156,161,156,161,156,161,156,161,156,162 
 clonados,1520349,2328768,3418207,2369431,3428808,2358550,3449296,2361243,3430518,2348945,3421614,2393663,3940869 
 pkts,14531245,15773626,14836031,15861749,14863171,15803993,14988913,15818418,14882363,15745487,14856297,15982773,17057004 
TX,201001071,RX,201001071,CLONE_E2I,36770261,DROP,97
latencia,170,340,307,324,312,325,311,310,313,318,299,311,292 
 mh,76,121,160,157,161,156,161,156,161,156,161,156,161 
 clonados,1499600,2328060,3446638,2362087,3443802,2342735,3442177,2341762,3471750,2331264,3439308,2344324,3994632 
 pkts,14335698,15800508,14968207,15821110,14938150,15645652,15019399,15712644,15087784,15660147,14941454,15772414,17295857 
TX,200999024,RX,200999024,CLONE_E2I,36788139,DROP,90
latencia,198,242,236,236,252,262,249,268,229,261,261,231,262 
 mh,83,101,105,101,104,101,104,101,104,101,104,101,105 
 clonados,1838508,1729046,2580263,1738276,2558378,1751076,2567002,1752737,2547319,1750388,2549232,1748121,2957744 
 pkts,14512783,15572421,15158494,15724015,14959751,15774265,15043758,15828753,14849200,15803856,14898268,15786173,17281751 
TX,201193489,RX,201193489,CLONE_E2I,28068090,DROP,98
latencia,190,344,312,316,324,307,320,307,328,333,312,318,323 
 mh,76,126,161,156,161,156,161,156,161,156,161,156,161 
 clonados,1566044,2328953,3435911,2365268,3473816,2337938,3443445,2346072,3464763,2328894,3452288,2337876,3986962 
 pkts,14337273,15671970,14978954,15813500,15094345,15725300,14929715,15779491,15011015,15617754,15026807,15694814,17316039 
TX,200996977,RX,200996977,CLONE_E2I,36868230,DROP,93
latencia,191,328,299,322,311,332,328,322,324,321,298,326,302 
 mh,76,122,160,156,161,156,161,156,161,156,161,156,161 
 clonados,1505654,2349950,3451767,2338522,3447851,2323627,3459576,2354462,3460463,2338176,3439438,2346032,3985531 
 pkts,14395403,15852924,14953911,15715714,14996180,15654879,14976111,15769777,15017952,15726074,14896481,15740701,17302917 
TX,200999024,RX,200999024,CLONE_E2I,36801049,DROP,93
