## int_classico resultado de 10 execuções

latencia, 24, 25, 25, 25, 26 
mh, 0, 0, 0, 0, 0 
clonados, 231159720, 263463922, 238257045, 263351347, 244085384 
pkts, 231159717, 263463923, 238257038, 263351354, 244085387 
TX, 1240317421, RX, 1240317421,CLONE_E2I, 1240317421, DROP, 93

