[0]:123030477 [1]:16393538 [2]:105 [3]:356
[0]:123223565 [1]:16438154 [2]:109 [3]:363
[0]:123416523 [1]:16482725 [2]:109 [3]:358
[0]:123611706 [1]:16527775 [2]:109 [3]:61
[0]:123817075 [1]:16575134 [2]:109 [3]:59
[0]:124049299 [1]:16628805 [2]:109 [3]:362
[0]:124238965 [1]:16672627 [2]:109 [3]:364
[0]:124431253 [1]:16717138 [2]:109 [3]:59
[0]:124686029 [1]:16776006 [2]:109 [3]:62
[0]:124880667 [1]:16820994 [2]:109 [3]:361
[0]:125075409 [1]:16865990 [2]:109 [3]:364
[0]:125265088 [1]:16909756 [2]:109 [3]:360
[0]:125472832 [1]:16957819 [2]:109 [3]:62
[0]:125670145 [1]:17003362 [2]:109 [3]:57
[0]:125882163 [1]:17052283 [2]:109 [3]:55
[0]:126089602 [1]:17100197 [2]:109 [3]:367
[0]:126310313 [1]:17151181 [2]:109 [3]:362
[0]:126507528 [1]:17196687 [2]:109 [3]:357
[0]:126705932 [1]:17242545 [2]:109 [3]:362
[0]:126893779 [1]:17285962 [2]:109 [3]:364
[0]:127090277 [1]:17331380 [2]:109 [3]:363
[0]:127291690 [1]:17377947 [2]:109 [3]:361
[0]:127489583 [1]:17423615 [2]:109 [3]:362
[0]:127687588 [1]:17469361 [2]:109 [3]:358
[0]:127901808 [1]:17518853 [2]:109 [3]:357
[0]:128101897 [1]:17565141 [2]:109 [3]:363
[0]:128307090 [1]:17612490 [2]:109 [3]:365
[0]:128534201 [1]:17665049 [2]:109 [3]:357
[0]:128725181 [1]:17709128 [2]:109 [3]:369
[0]:128917586 [1]:17753625 [2]:109 [3]:360
[0]:129109462 [1]:17798005 [2]:109 [3]:363
[0]:129307287 [1]:17843689 [2]:109 [3]:51
[0]:129530949 [1]:17895345 [2]:109 [3]:351
[0]:129728842 [1]:17941102 [2]:109 [3]:369
[0]:129930551 [1]:17987735 [2]:109 [3]:58
[0]:130162169 [1]:18041236 [2]:109 [3]:363
[0]:130363518 [1]:18087735 [2]:109 [3]:359
[0]:130624845 [1]:18148134 [2]:109 [3]:357
[0]:130818788 [1]:18192974 [2]:109 [3]:358
[0]:131005471 [1]:18236096 [2]:109 [3]:359
[0]:131197746 [1]:18280409 [2]:109 [3]:361
[0]:131393684 [1]:18325720 [2]:109 [3]:360
[0]:131590957 [1]:18371254 [2]:109 [3]:361
[0]:131781829 [1]:18415326 [2]:109 [3]:361
[0]:131972261 [1]:18459369 [2]:109 [3]:352
[0]:132170044 [1]:18505013 [2]:109 [3]:369
[0]:132364112 [1]:18549879 [2]:109 [3]:359
[0]:132600761 [1]:18604582 [2]:109 [3]:358
[0]:132793083 [1]:18648989 [2]:109 [3]:56
[0]:132980009 [1]:18692123 [2]:109 [3]:355
[0]:133207460 [1]:18744721 [2]:109 [3]:362
[0]:133401753 [1]:18789631 [2]:109 [3]:363
[0]:133625659 [1]:18841354 [2]:109 [3]:360
[0]:133819650 [1]:18886162 [2]:109 [3]:362
[0]:134030973 [1]:18934855 [2]:109 [3]:60
[0]:134224168 [1]:18979529 [2]:109 [3]:370
[0]:134409136 [1]:19022381 [2]:114 [3]:367
[0]:134596782 [1]:19065723 [2]:114 [3]:53
[0]:134789908 [1]:19110352 [2]:114 [3]:362
[0]:135029174 [1]:19165631 [2]:114 [3]:354
[0]:135230569 [1]:19212161 [2]:114 [3]:365
[0]:135424630 [1]:19257012 [2]:114 [3]:362
[0]:135637065 [1]:19306113 [2]:114 [3]:358
[0]:135857528 [1]:19356979 [2]:114 [3]:362
[0]:136051630 [1]:19401876 [2]:114 [3]:362
[0]:136252412 [1]:19448304 [2]:114 [3]:363
[0]:136447266 [1]:19493335 [2]:114 [3]:372
[0]:136652037 [1]:19540670 [2]:114 [3]:361
[0]:136850303 [1]:19586414 [2]:114 [3]:358
[0]:137051986 [1]:19633007 [2]:114 [3]:358
[0]:137255873 [1]:19680147 [2]:114 [3]:355
[0]:137451213 [1]:19725271 [2]:114 [3]:361
[0]:137641625 [1]:19769187 [2]:114 [3]:359
[0]:137846860 [1]:19816638 [2]:114 [3]:367
