latencia,165,298,320,303,325,321,315,339,311,322,331,333,323 
 mh,93,88,111,127,136,141,143,146,147,149,149,149,149 
 clonados,1506878,2062998,3419961,2372814,3443266,2331974,3464756,2361481,3422461,2365332,3425663,2353111,3997279 
 pkts,14401239,15772063,14833260,15791011,15012476,15711998,15009591,15841891,14823602,15866465,14828823,15800137,17312609 
TX,201005165,RX,201005165,CLONE_E2I,36527974,DROP,99
latencia,177,279,322,313,323,287,303,309,302,337,299,314,322 
 mh,93,86,108,125,134,141,143,146,148,149,149,149,149 
 clonados,1501971,1910284,3461600,2333575,3426252,2371857,3442778,2358130,3435035,2362185,3449541,2336349,4005162 
 pkts,14358470,15661259,15047275,15701887,14863693,15812865,14991564,15836485,14870090,15803809,14989405,15691285,17381172 
TX,201009259,RX,201009259,CLONE_E2I,36394719,DROP,97
latencia,215,268,324,328,303,319,316,326,320,313,307,319,302 
 mh,94,88,109,126,134,141,143,146,149,149,149,149,149 
 clonados,1506855,1939753,3421962,2339252,3465966,2360039,3414194,2381807,3448396,2341194,3439871,2370309,3959884 
 pkts,14393354,15821458,14861010,15715142,15039554,15804806,14819656,15884529,14983044,15726712,14927650,15864912,17161291 
TX,201003118,RX,201003118,CLONE_E2I,36389482,DROP,94
latencia,196,301,303,331,315,327,315,328,307,329,323,329,333 
 mh,94,91,114,128,136,142,144,147,149,149,149,149,149 
 clonados,1503725,2154481,3456248,2330774,3464166,2334958,3461169,2316793,3440440,2370483,3440952,2350883,3988562 
 pkts,14387582,15815643,14985064,15639797,15062677,15715988,15023903,15611429,14913699,15820216,14958526,15803240,17265354 
TX,201003118,RX,201003118,CLONE_E2I,36613634,DROP,96
latencia,154,264,265,261,276,270,233,267,260,250,261,284,251 
 mh,93,88,90,90,90,90,90,90,90,90,90,90,90 
 clonados,1494287,1731353,2564188,1762255,2555005,1756643,2589418,1739904,2556727,1773058,2562825,1759117,2964741 
 pkts,14302253,15868131,14906370,15852855,14854271,15752292,15123213,15667812,14919196,15858820,14955780,15772875,17306399 
TX,201140267,RX,201140267,CLONE_E2I,27809521,DROP,96
latencia,155,307,320,321,332,314,299,325,324,320,315,322,298 
 mh,93,88,111,117,127,136,141,145,147,149,149,149,149 
 clonados,1494902,2072070,3459851,2350032,3450400,2343512,3438394,2334673,3463233,2351670,3456801,2327001,4002277 
 pkts,14300191,15758101,15048993,15746391,14985805,15738961,14910017,15680754,15040715,15729430,15041034,15671163,17351563 
TX,201003118,RX,201003118,CLONE_E2I,36544816,DROP,92
latencia,182,317,320,298,321,337,311,325,336,345,324,325,334 
 mh,93,94,116,130,137,142,145,148,149,149,149,149,149 
 clonados,1510930,2279362,3437066,2327710,3461825,2346204,3426296,2368517,3450953,2353294,3426159,2359705,3991215 
 pkts,14437394,15769440,14916997,15685338,14986818,15742681,14876361,15824856,14999369,15808127,14836864,15789646,17325133 
TX,200999024,RX,200999024,CLONE_E2I,36739236,DROP,95
latencia,154,260,243,263,241,246,311,318,332,331,302,310,316 
 mh,93,88,90,90,90,90,110,127,136,141,142,145,148 
 clonados,1510782,1704465,2567528,1753205,2569502,1984847,3461417,2366152,3432290,2336158,3437469,2372653,3981251 
 pkts,14438369,15626827,15003200,15802031,14934970,15693448,15060869,15854824,14878163,15686802,14929568,15873398,17267730 
TX,201050199,RX,201050199,CLONE_E2I,33477719,DROP,96
latencia,151,318,344,313,311,305,319,309,308,278,294,332,320 
 mh,93,90,112,127,136,141,142,145,148,149,149,149,149 
 clonados,1499510,2156362,3446906,2326264,3456580,2359109,3444934,2321444,3474983,2326921,3446965,2348197,3992622 
 pkts,14344582,15932960,14923641,15667159,14989732,15796420,14956552,15637720,15073866,15615098,15005630,15715240,17342471 
TX,201001071,RX,201001071,CLONE_E2I,36600797,DROP,98
latencia,204,267,257,278,287,292,336,318,307,309,324,325,310 
 mh,93,88,90,90,106,123,133,139,142,145,148,149,149 
 clonados,1510194,1725952,2582111,1890457,3436280,2353746,3432859,2372601,3417281,2358861,3468127,2336041,3962060 
 pkts,14435240,15775222,15049151,15788644,14882564,15818809,14860619,15863482,14826282,15787568,15056270,15716221,17181939 
TX,201042011,RX,201042011,CLONE_E2I,34846570,DROP,100
