[0]:0 [1]:0 [2]:0 [3]:0
[0]:3673655096 [1]:1 [2]:2 [3]:118
[0]:3461030063 [1]:1 [2]:2 [3]:49
[0]:4241795849 [1]:1 [2]:2 [3]:197
[0]:4031678689 [1]:1 [2]:2 [3]:48
[0]:3819394217 [1]:1 [2]:2 [3]:107
[0]:3600884383 [1]:1 [2]:2 [3]:154
[0]:3391828337 [1]:1 [2]:2 [3]:155
[0]:4121066714 [1]:1 [2]:2 [3]:191
[0]:3909476581 [1]:1 [2]:2 [3]:170
[0]:3681176962 [1]:1 [2]:2 [3]:26
[0]:3461690182 [1]:1 [2]:2 [3]:132
[0]:4204056852 [1]:1 [2]:2 [3]:31
[0]:4006089268 [1]:1 [2]:2 [3]:166
[0]:3798953534 [1]:1 [2]:2 [3]:59
[0]:3589710842 [1]:1 [2]:2 [3]:53
[0]:3371759137 [1]:1 [2]:2 [3]:83
[0]:4164385437 [1]:1 [2]:2 [3]:65
[0]:3938055136 [1]:1 [2]:2 [3]:175
[0]:3729209203 [1]:1 [2]:2 [3]:186
[0]:3505350711 [1]:1 [2]:2 [3]:164
[0]:4285087554 [1]:1 [2]:2 [3]:172
[0]:4065899438 [1]:1 [2]:2 [3]:61
[0]:3839674383 [1]:1 [2]:2 [3]:191
[0]:3625168088 [1]:1 [2]:2 [3]:188
[0]:3413578489 [1]:1 [2]:2 [3]:187
[0]:4165301461 [1]:1 [2]:2 [3]:33
[0]:3941105046 [1]:1 [2]:2 [3]:120
[0]:3713101568 [1]:1 [2]:2 [3]:112
[0]:3501536351 [1]:1 [2]:2 [3]:114
[0]:4281370693 [1]:1 [2]:2 [3]:125
[0]:4009206534 [1]:1 [2]:2 [3]:50
[0]:3801837541 [1]:1 [2]:2 [3]:78
[0]:3577273736 [1]:1 [2]:2 [3]:195
[0]:3356963867 [1]:1 [2]:2 [3]:80
[0]:4148794329 [1]:1 [2]:2 [3]:189
[0]:3917429869 [1]:1 [2]:2 [3]:185
[0]:3692800597 [1]:1 [2]:2 [3]:198
[0]:3481566807 [1]:1 [2]:2 [3]:176
[0]:4254125847 [1]:1 [2]:2 [3]:134
[0]:4033074308 [1]:1 [2]:2 [3]:146
[0]:3805494967 [1]:1 [2]:2 [3]:127
[0]:3567567567 [1]:1 [2]:2 [3]:79
[0]:3362595456 [1]:1 [2]:2 [3]:39
[0]:4145226323 [1]:1 [2]:2 [3]:201
[0]:3929269647 [1]:1 [2]:2 [3]:141
[0]:3705062773 [1]:1 [2]:2 [3]:194
[0]:3417435043 [1]:1 [2]:2 [3]:171
[0]:4205187086 [1]:1 [2]:2 [3]:31
[0]:3982850781 [1]:1 [2]:2 [3]:56
[0]:3772298326 [1]:1 [2]:2 [3]:163
[0]:3561187562 [1]:1 [2]:2 [3]:82
[0]:3340045294 [1]:1 [2]:2 [3]:133
[0]:4101787272 [1]:1 [2]:2 [3]:171
[0]:3885359702 [1]:1 [2]:2 [3]:72
[0]:3665642781 [1]:1 [2]:2 [3]:122
[0]:3445041034 [1]:1 [2]:2 [3]:153
[0]:4229488261 [1]:1 [2]:2 [3]:32
[0]:4017135442 [1]:1 [2]:2 [3]:52
[0]:3801055588 [1]:1 [2]:2 [3]:83
[0]:3589589336 [1]:1 [2]:2 [3]:200
[0]:3381754096 [1]:1 [2]:2 [3]:163
[0]:4161518403 [1]:1 [2]:2 [3]:193
[0]:3941334046 [1]:1 [2]:2 [3]:171
[0]:3609178476 [1]:1 [2]:2 [3]:192
[0]:3405820091 [1]:1 [2]:2 [3]:188
[0]:4189235976 [1]:1 [2]:2 [3]:27
[0]:3966222339 [1]:1 [2]:2 [3]:128
[0]:3757086957 [1]:1 [2]:2 [3]:195
[0]:3539717674 [1]:1 [2]:2 [3]:102
[0]:3329869767 [1]:1 [2]:2 [3]:179
[0]:4121386767 [1]:1 [2]:2 [3]:94
[0]:3901300572 [1]:1 [2]:2 [3]:32
[0]:3689636909 [1]:1 [2]:2 [3]:50
[0]:3464913339 [1]:1 [2]:2 [3]:192
[0]:4249143751 [1]:1 [2]:2 [3]:116
[0]:4038485346 [1]:1 [2]:2 [3]:95
[0]:3816836749 [1]:1 [2]:2 [3]:184
[0]:3577282957 [1]:1 [2]:2 [3]:199
[0]:4289281882 [1]:1 [2]:2 [3]:162
[0]:4077283502 [1]:1 [2]:2 [3]:160
[0]:3862835443 [1]:1 [2]:2 [3]:179
[0]:3645609333 [1]:1 [2]:2 [3]:193
[0]:3429395302 [1]:1 [2]:2 [3]:192
[0]:4224964573 [1]:1 [2]:2 [3]:89
[0]:4009269047 [1]:1 [2]:2 [3]:152
[0]:3797776711 [1]:1 [2]:2 [3]:146
[0]:3593699066 [1]:1 [2]:2 [3]:113
[0]:3377197739 [1]:1 [2]:2 [3]:31
[0]:4167543011 [1]:1 [2]:2 [3]:187
[0]:3948992023 [1]:1 [2]:2 [3]:158
[0]:3657632406 [1]:1 [2]:2 [3]:90
[0]:3446841407 [1]:1 [2]:2 [3]:124
[0]:4167230124 [1]:1 [2]:2 [3]:28
[0]:3957063163 [1]:1 [2]:2 [3]:191
[0]:3745714287 [1]:1 [2]:2 [3]:175
[0]:3521710246 [1]:1 [2]:2 [3]:191
[0]:3313884739 [1]:1 [2]:2 [3]:61
[0]:4097857056 [1]:1 [2]:2 [3]:119
[0]:3885344146 [1]:1 [2]:2 [3]:130
[0]:3665566651 [1]:1 [2]:2 [3]:176
[0]:3453221237 [1]:1 [2]:2 [3]:196
[0]:4241280812 [1]:1 [2]:2 [3]:201
[0]:4021244977 [1]:1 [2]:2 [3]:146
[0]:3805530937 [1]:1 [2]:2 [3]:30
[0]:3605894198 [1]:1 [2]:2 [3]:189
[0]:3383060037 [1]:1 [2]:2 [3]:33
[0]:4169548889 [1]:1 [2]:2 [3]:193
[0]:3965749061 [1]:1 [2]:2 [3]:34
[0]:3740430911 [1]:1 [2]:2 [3]:77
[0]:3529303071 [1]:1 [2]:2 [3]:126
[0]:3316629603 [1]:1 [2]:2 [3]:77
[0]:4109791427 [1]:1 [2]:2 [3]:101
[0]:3903140819 [1]:1 [2]:2 [3]:63
[0]:3693650859 [1]:1 [2]:2 [3]:77
[0]:3486045842 [1]:1 [2]:2 [3]:47
[0]:4277615823 [1]:1 [2]:2 [3]:198
[0]:4065440068 [1]:1 [2]:2 [3]:37
[0]:3858386494 [1]:1 [2]:2 [3]:158
[0]:3645158334 [1]:1 [2]:2 [3]:124
[0]:3441880189 [1]:1 [2]:2 [3]:189
[0]:4231115503 [1]:1 [2]:2 [3]:193
[0]:4009767294 [1]:1 [2]:2 [3]:191
[0]:3762142534 [1]:1 [2]:2 [3]:162
[0]:3557961757 [1]:1 [2]:2 [3]:198
[0]:3353411962 [1]:1 [2]:2 [3]:191
[0]:4149708262 [1]:1 [2]:2 [3]:192
[0]:3940202931 [1]:1 [2]:2 [3]:113
[0]:3733298407 [1]:1 [2]:2 [3]:107
[0]:3525272679 [1]:1 [2]:2 [3]:95
[0]:3309338858 [1]:1 [2]:2 [3]:195
[0]:4089335377 [1]:1 [2]:2 [3]:159
[0]:3872587938 [1]:1 [2]:2 [3]:26
[0]:3657870918 [1]:1 [2]:2 [3]:91
[0]:3437438333 [1]:1 [2]:2 [3]:190
[0]:4223226496 [1]:1 [2]:2 [3]:141
[0]:4009633874 [1]:1 [2]:2 [3]:114
[0]:3785312151 [1]:1 [2]:2 [3]:132
[0]:3569285864 [1]:1 [2]:2 [3]:204
[0]:4289049412 [1]:1 [2]:2 [3]:152
[0]:4046748184 [1]:1 [2]:2 [3]:183
[0]:3815111668 [1]:1 [2]:2 [3]:73
[0]:3597570968 [1]:1 [2]:2 [3]:45
[0]:3386307791 [1]:1 [2]:2 [3]:212
[0]:4185909543 [1]:1 [2]:2 [3]:180
[0]:3969967756 [1]:1 [2]:2 [3]:186
[0]:3761832032 [1]:1 [2]:2 [3]:124
[0]:3548747947 [1]:1 [2]:2 [3]:154
[0]:3297878772 [1]:1 [2]:2 [3]:83
[0]:4089787671 [1]:1 [2]:2 [3]:153
[0]:3880855537 [1]:1 [2]:2 [3]:48
[0]:3661868027 [1]:1 [2]:2 [3]:201
[0]:3449868212 [1]:1 [2]:2 [3]:75
[0]:4198494607 [1]:1 [2]:2 [3]:159
[0]:3989985449 [1]:1 [2]:2 [3]:161
[0]:3770419063 [1]:1 [2]:2 [3]:186
[0]:3558661552 [1]:1 [2]:2 [3]:177
[0]:3352507063 [1]:1 [2]:2 [3]:200
[0]:4130122856 [1]:1 [2]:2 [3]:71
[0]:3927635222 [1]:1 [2]:2 [3]:208
[0]:3713874274 [1]:1 [2]:2 [3]:93
[0]:3493835531 [1]:1 [2]:2 [3]:162
[0]:4273814048 [1]:1 [2]:2 [3]:215
[0]:4057765891 [1]:1 [2]:2 [3]:170
[0]:3857951478 [1]:1 [2]:2 [3]:152
[0]:3641848412 [1]:1 [2]:2 [3]:164
[0]:3429942977 [1]:1 [2]:2 [3]:68
[0]:4217714547 [1]:1 [2]:2 [3]:212
[0]:3997790158 [1]:1 [2]:2 [3]:153
[0]:3781892232 [1]:1 [2]:2 [3]:85
[0]:3568822629 [1]:1 [2]:2 [3]:192
[0]:3357783487 [1]:1 [2]:2 [3]:159
[0]:4153732617 [1]:1 [2]:2 [3]:134
[0]:3946051793 [1]:1 [2]:2 [3]:149
[0]:3742561017 [1]:1 [2]:2 [3]:187
[0]:3517858043 [1]:1 [2]:2 [3]:91
[0]:3309718124 [1]:1 [2]:2 [3]:182
[0]:4102499008 [1]:1 [2]:2 [3]:89
[0]:3893987233 [1]:1 [2]:2 [3]:48
[0]:3682430594 [1]:1 [2]:2 [3]:196
[0]:3468172561 [1]:1 [2]:2 [3]:130
[0]:4250844131 [1]:1 [2]:2 [3]:114
[0]:4041872557 [1]:1 [2]:2 [3]:196
[0]:3827530592 [1]:1 [2]:2 [3]:203
[0]:3601958311 [1]:1 [2]:2 [3]:39
[0]:3398275429 [1]:1 [2]:2 [3]:44
[0]:4185877421 [1]:1 [2]:2 [3]:46
[0]:3969962179 [1]:1 [2]:2 [3]:205
[0]:3766535212 [1]:1 [2]:2 [3]:203
[0]:3550079458 [1]:1 [2]:2 [3]:166
[0]:4286072698 [1]:1 [2]:2 [3]:206
[0]:4081967863 [1]:1 [2]:2 [3]:206
[0]:3815698082 [1]:1 [2]:2 [3]:54
[0]:3601930386 [1]:1 [2]:2 [3]:40
[0]:3382067172 [1]:1 [2]:2 [3]:162
[0]:4170077134 [1]:1 [2]:2 [3]:51
[0]:3962860112 [1]:1 [2]:2 [3]:112
[0]:3746575427 [1]:1 [2]:2 [3]:162
[0]:3510017953 [1]:1 [2]:2 [3]:194
[0]:3297459669 [1]:1 [2]:2 [3]:210
[0]:4086044681 [1]:1 [2]:2 [3]:166
[0]:3878030929 [1]:1 [2]:2 [3]:158
[0]:3653917851 [1]:1 [2]:2 [3]:97
[0]:3441936119 [1]:1 [2]:2 [3]:191
[0]:4230498253 [1]:1 [2]:2 [3]:56
[0]:3990016484 [1]:1 [2]:2 [3]:202
[0]:3778099568 [1]:1 [2]:2 [3]:208
[0]:3517876736 [1]:1 [2]:2 [3]:157
[0]:3306797063 [1]:1 [2]:2 [3]:131
[0]:4103308938 [1]:1 [2]:2 [3]:81
[0]:3893759451 [1]:1 [2]:2 [3]:196
[0]:3667879017 [1]:1 [2]:2 [3]:165
[0]:3463399496 [1]:1 [2]:2 [3]:110
[0]:4241156883 [1]:1 [2]:2 [3]:169
[0]:4030702158 [1]:1 [2]:2 [3]:137
[0]:3816505612 [1]:1 [2]:2 [3]:206
[0]:3613868061 [1]:1 [2]:2 [3]:85
[0]:3342929288 [1]:1 [2]:2 [3]:118
[0]:4130545561 [1]:1 [2]:2 [3]:204
[0]:3917790986 [1]:1 [2]:2 [3]:157
[0]:3714047871 [1]:1 [2]:2 [3]:206
[0]:3475556598 [1]:1 [2]:2 [3]:205
[0]:4276295309 [1]:1 [2]:2 [3]:208
[0]:4065967042 [1]:1 [2]:2 [3]:143
[0]:3850141419 [1]:1 [2]:2 [3]:126
[0]:3634148033 [1]:1 [2]:2 [3]:209
[0]:3413817687 [1]:1 [2]:2 [3]:75
[0]:4197796473 [1]:1 [2]:2 [3]:216
[0]:3988175516 [1]:1 [2]:2 [3]:183
[0]:3778032779 [1]:1 [2]:2 [3]:169
[0]:3562198416 [1]:1 [2]:2 [3]:199
[0]:3349719771 [1]:1 [2]:2 [3]:168
[0]:4142016939 [1]:1 [2]:2 [3]:134
[0]:3930052137 [1]:1 [2]:2 [3]:59
[0]:3713953238 [1]:1 [2]:2 [3]:134
[0]:3501884612 [1]:1 [2]:2 [3]:80
[0]:4294294336 [1]:1 [2]:2 [3]:205
[0]:4084913161 [1]:1 [2]:2 [3]:97
[0]:3871558023 [1]:1 [2]:2 [3]:209
[0]:3666006986 [1]:1 [2]:2 [3]:209
[0]:3415594637 [1]:1 [2]:2 [3]:149
[0]:4198004023 [1]:1 [2]:2 [3]:73
[0]:3985739497 [1]:1 [2]:2 [3]:201
[0]:3781916406 [1]:1 [2]:2 [3]:209
[0]:3559972797 [1]:1 [2]:2 [3]:183
[0]:3350045571 [1]:1 [2]:2 [3]:82
[0]:4134004431 [1]:1 [2]:2 [3]:127
[0]:3874010788 [1]:1 [2]:2 [3]:119
[0]:3666070568 [1]:1 [2]:2 [3]:128
[0]:3452901442 [1]:1 [2]:2 [3]:140
[0]:4242151991 [1]:1 [2]:2 [3]:206
[0]:4022002088 [1]:1 [2]:2 [3]:88
[0]:3805896744 [1]:1 [2]:2 [3]:200
[0]:3598771581 [1]:1 [2]:2 [3]:62
[0]:3389686709 [1]:1 [2]:2 [3]:110
[0]:4169950681 [1]:1 [2]:2 [3]:192
[0]:3954195154 [1]:1 [2]:2 [3]:157
