[0]:0 [1]:0 [2]:0 [3]:0
[0]:3991925714 [1]:1 [2]:2 [3]:133
[0]:3781564024 [1]:1 [2]:2 [3]:115
[0]:3571113129 [1]:1 [2]:2 [3]:46
[0]:3362094309 [1]:1 [2]:2 [3]:192
[0]:4140558434 [1]:1 [2]:2 [3]:35
[0]:3937346156 [1]:1 [2]:2 [3]:176
[0]:3735348203 [1]:1 [2]:2 [3]:64
[0]:3520094573 [1]:1 [2]:2 [3]:33
[0]:3295659753 [1]:1 [2]:2 [3]:116
[0]:4081507842 [1]:1 [2]:2 [3]:185
[0]:3861598866 [1]:1 [2]:2 [3]:31
[0]:3647316743 [1]:1 [2]:2 [3]:146
[0]:3439419624 [1]:1 [2]:2 [3]:142
[0]:4237124708 [1]:1 [2]:2 [3]:160
[0]:4024581273 [1]:1 [2]:2 [3]:154
[0]:3818965649 [1]:1 [2]:2 [3]:43
[0]:3602825293 [1]:1 [2]:2 [3]:192
[0]:3346465062 [1]:1 [2]:2 [3]:188
[0]:4135025688 [1]:1 [2]:2 [3]:28
[0]:3913650428 [1]:1 [2]:2 [3]:192
[0]:3697633099 [1]:1 [2]:2 [3]:174
[0]:3422372788 [1]:1 [2]:2 [3]:158
[0]:4213681611 [1]:1 [2]:2 [3]:29
[0]:3995298843 [1]:1 [2]:2 [3]:171
[0]:3774795687 [1]:1 [2]:2 [3]:194
[0]:3562323104 [1]:1 [2]:2 [3]:166
[0]:3351189741 [1]:1 [2]:2 [3]:128
[0]:4135205693 [1]:1 [2]:2 [3]:114
[0]:3913494179 [1]:1 [2]:2 [3]:193
[0]:3701699191 [1]:1 [2]:2 [3]:28
[0]:3501802409 [1]:1 [2]:2 [3]:182
[0]:4289721408 [1]:1 [2]:2 [3]:173
[0]:4074957532 [1]:1 [2]:2 [3]:30
[0]:3865634951 [1]:1 [2]:2 [3]:150
[0]:3657865104 [1]:1 [2]:2 [3]:186
[0]:3456385279 [1]:1 [2]:2 [3]:198
[0]:4241416758 [1]:1 [2]:2 [3]:196
[0]:4027826888 [1]:1 [2]:2 [3]:99
[0]:3819077019 [1]:1 [2]:2 [3]:58
[0]:3585937842 [1]:1 [2]:2 [3]:130
[0]:3377802093 [1]:1 [2]:2 [3]:158
[0]:4165146372 [1]:1 [2]:2 [3]:95
[0]:3951214206 [1]:1 [2]:2 [3]:197
[0]:3733712163 [1]:1 [2]:2 [3]:157
[0]:3517947798 [1]:1 [2]:2 [3]:170
[0]:3319450688 [1]:1 [2]:2 [3]:188
[0]:4106989603 [1]:1 [2]:2 [3]:127
[0]:3896965088 [1]:1 [2]:2 [3]:113
[0]:3682385849 [1]:1 [2]:2 [3]:187
[0]:3467053763 [1]:1 [2]:2 [3]:154
[0]:4255590534 [1]:1 [2]:2 [3]:29
[0]:4043203378 [1]:1 [2]:2 [3]:187
[0]:3830041976 [1]:1 [2]:2 [3]:81
[0]:3613563276 [1]:1 [2]:2 [3]:135
[0]:3362421267 [1]:1 [2]:2 [3]:165
[0]:4153683404 [1]:1 [2]:2 [3]:80
[0]:3868927481 [1]:1 [2]:2 [3]:43
[0]:3645914576 [1]:1 [2]:2 [3]:184
[0]:3425100343 [1]:1 [2]:2 [3]:157
[0]:4181319083 [1]:1 [2]:2 [3]:153
[0]:3968140986 [1]:1 [2]:2 [3]:81
[0]:3710933128 [1]:1 [2]:2 [3]:160
[0]:3489744559 [1]:1 [2]:2 [3]:56
[0]:4275739593 [1]:1 [2]:2 [3]:199
[0]:4043125504 [1]:1 [2]:2 [3]:193
[0]:3819162994 [1]:1 [2]:2 [3]:99
[0]:3596671461 [1]:1 [2]:2 [3]:140
[0]:3387150758 [1]:1 [2]:2 [3]:102
[0]:4176684161 [1]:1 [2]:2 [3]:96
[0]:3955099244 [1]:1 [2]:2 [3]:118
[0]:3741261837 [1]:1 [2]:2 [3]:43
[0]:3537848137 [1]:1 [2]:2 [3]:156
[0]:3335367598 [1]:1 [2]:2 [3]:55
[0]:4100719909 [1]:1 [2]:2 [3]:188
[0]:3888010549 [1]:1 [2]:2 [3]:175
[0]:3679265113 [1]:1 [2]:2 [3]:191
[0]:3468275366 [1]:1 [2]:2 [3]:199
[0]:4253635447 [1]:1 [2]:2 [3]:189
[0]:4043049704 [1]:1 [2]:2 [3]:162
[0]:3827192292 [1]:1 [2]:2 [3]:152
[0]:3595614893 [1]:1 [2]:2 [3]:191
[0]:3391264331 [1]:1 [2]:2 [3]:193
[0]:4167008368 [1]:1 [2]:2 [3]:190
[0]:3914177606 [1]:1 [2]:2 [3]:199
[0]:3699001759 [1]:1 [2]:2 [3]:193
[0]:3491357848 [1]:1 [2]:2 [3]:185
[0]:4287224622 [1]:1 [2]:2 [3]:198
[0]:4068443454 [1]:1 [2]:2 [3]:122
[0]:3855038332 [1]:1 [2]:2 [3]:84
[0]:3645511888 [1]:1 [2]:2 [3]:198
[0]:3399396346 [1]:1 [2]:2 [3]:161
[0]:4187350079 [1]:1 [2]:2 [3]:201
[0]:3965127031 [1]:1 [2]:2 [3]:189
[0]:3755537933 [1]:1 [2]:2 [3]:90
[0]:3543352869 [1]:1 [2]:2 [3]:87
[0]:3328026461 [1]:1 [2]:2 [3]:92
[0]:4115220128 [1]:1 [2]:2 [3]:33
[0]:3905897998 [1]:1 [2]:2 [3]:190
[0]:3695333721 [1]:1 [2]:2 [3]:97
[0]:3471674649 [1]:1 [2]:2 [3]:194
[0]:4263368124 [1]:1 [2]:2 [3]:161
[0]:4049468946 [1]:1 [2]:2 [3]:30
[0]:3839369502 [1]:1 [2]:2 [3]:34
[0]:3636244734 [1]:1 [2]:2 [3]:146
[0]:3431425719 [1]:1 [2]:2 [3]:196
[0]:4227259241 [1]:1 [2]:2 [3]:151
[0]:4007420728 [1]:1 [2]:2 [3]:119
[0]:3791431628 [1]:1 [2]:2 [3]:74
[0]:3583696456 [1]:1 [2]:2 [3]:167
[0]:3357873157 [1]:1 [2]:2 [3]:80
[0]:4145140908 [1]:1 [2]:2 [3]:165
[0]:3943286801 [1]:1 [2]:2 [3]:32
[0]:3707275354 [1]:1 [2]:2 [3]:137
[0]:3435365111 [1]:1 [2]:2 [3]:71
[0]:4227430708 [1]:1 [2]:2 [3]:65
[0]:3999033453 [1]:1 [2]:2 [3]:183
[0]:3739530599 [1]:1 [2]:2 [3]:193
[0]:3535395968 [1]:1 [2]:2 [3]:173
[0]:3320104537 [1]:1 [2]:2 [3]:131
[0]:4107851964 [1]:1 [2]:2 [3]:83
[0]:3895192931 [1]:1 [2]:2 [3]:188
[0]:3667195961 [1]:1 [2]:2 [3]:110
[0]:3431151937 [1]:1 [2]:2 [3]:30
[0]:4223195987 [1]:1 [2]:2 [3]:157
[0]:4016795228 [1]:1 [2]:2 [3]:199
[0]:3805533944 [1]:1 [2]:2 [3]:194
[0]:3587173798 [1]:1 [2]:2 [3]:199
[0]:3373384203 [1]:1 [2]:2 [3]:178
[0]:4151249561 [1]:1 [2]:2 [3]:52
[0]:3884443008 [1]:1 [2]:2 [3]:134
[0]:3667297147 [1]:1 [2]:2 [3]:107
[0]:3443326559 [1]:1 [2]:2 [3]:120
[0]:4235458477 [1]:1 [2]:2 [3]:26
[0]:4012550208 [1]:1 [2]:2 [3]:31
[0]:3802604503 [1]:1 [2]:2 [3]:93
[0]:3595392814 [1]:1 [2]:2 [3]:134
[0]:3371112021 [1]:1 [2]:2 [3]:194
[0]:4151362968 [1]:1 [2]:2 [3]:167
[0]:3939469796 [1]:1 [2]:2 [3]:190
[0]:3723250213 [1]:1 [2]:2 [3]:31
[0]:3419442076 [1]:1 [2]:2 [3]:139
[0]:4187019439 [1]:1 [2]:2 [3]:57
[0]:3967365084 [1]:1 [2]:2 [3]:204
[0]:3755576824 [1]:1 [2]:2 [3]:65
[0]:3539444964 [1]:1 [2]:2 [3]:165
[0]:3303370101 [1]:1 [2]:2 [3]:82
[0]:4091374786 [1]:1 [2]:2 [3]:42
[0]:3891528427 [1]:1 [2]:2 [3]:125
[0]:3655463926 [1]:1 [2]:2 [3]:111
[0]:3444713308 [1]:1 [2]:2 [3]:47
[0]:4242418714 [1]:1 [2]:2 [3]:123
[0]:4031625928 [1]:1 [2]:2 [3]:192
[0]:3822937441 [1]:1 [2]:2 [3]:143
[0]:3599106451 [1]:1 [2]:2 [3]:53
[0]:3371363127 [1]:1 [2]:2 [3]:156
[0]:4149870008 [1]:1 [2]:2 [3]:192
[0]:3940926207 [1]:1 [2]:2 [3]:44
[0]:3734419178 [1]:1 [2]:2 [3]:138
[0]:3495451152 [1]:1 [2]:2 [3]:176
[0]:4263378779 [1]:1 [2]:2 [3]:160
[0]:4058015453 [1]:1 [2]:2 [3]:195
[0]:3847301421 [1]:1 [2]:2 [3]:88
[0]:3631345903 [1]:1 [2]:2 [3]:110
[0]:3419432884 [1]:1 [2]:2 [3]:142
[0]:4207223202 [1]:1 [2]:2 [3]:67
[0]:3986843971 [1]:1 [2]:2 [3]:50
[0]:3779584313 [1]:1 [2]:2 [3]:153
[0]:3563531164 [1]:1 [2]:2 [3]:98
[0]:3351436751 [1]:1 [2]:2 [3]:99
[0]:4139385879 [1]:1 [2]:2 [3]:146
[0]:3923875478 [1]:1 [2]:2 [3]:108
[0]:3712066474 [1]:1 [2]:2 [3]:91
[0]:3499378299 [1]:1 [2]:2 [3]:193
[0]:4275245644 [1]:1 [2]:2 [3]:38
[0]:4067182133 [1]:1 [2]:2 [3]:189
[0]:3854019378 [1]:1 [2]:2 [3]:31
[0]:3647179556 [1]:1 [2]:2 [3]:72
[0]:3431329881 [1]:1 [2]:2 [3]:78
[0]:4227250879 [1]:1 [2]:2 [3]:202
[0]:4016552253 [1]:1 [2]:2 [3]:32
[0]:3807257897 [1]:1 [2]:2 [3]:92
[0]:3603237613 [1]:1 [2]:2 [3]:96
[0]:3390422458 [1]:1 [2]:2 [3]:195
[0]:4179264532 [1]:1 [2]:2 [3]:46
[0]:3908622869 [1]:1 [2]:2 [3]:109
[0]:3707341601 [1]:1 [2]:2 [3]:198
[0]:3497792866 [1]:1 [2]:2 [3]:198
[0]:4279329507 [1]:1 [2]:2 [3]:76
[0]:4075200234 [1]:1 [2]:2 [3]:97
[0]:3867469374 [1]:1 [2]:2 [3]:172
[0]:3639485771 [1]:1 [2]:2 [3]:160
[0]:3436037686 [1]:1 [2]:2 [3]:193
[0]:4219209602 [1]:1 [2]:2 [3]:192
[0]:3963655413 [1]:1 [2]:2 [3]:167
[0]:3747054578 [1]:1 [2]:2 [3]:81
[0]:3535270556 [1]:1 [2]:2 [3]:40
[0]:3319925879 [1]:1 [2]:2 [3]:200
[0]:4107475464 [1]:1 [2]:2 [3]:134
[0]:3897159161 [1]:1 [2]:2 [3]:31
[0]:3694063409 [1]:1 [2]:2 [3]:90
[0]:3478083868 [1]:1 [2]:2 [3]:191
[0]:4264038743 [1]:1 [2]:2 [3]:134
[0]:4055372801 [1]:1 [2]:2 [3]:104
[0]:3848640106 [1]:1 [2]:2 [3]:161
[0]:3639395531 [1]:1 [2]:2 [3]:145
[0]:3427488111 [1]:1 [2]:2 [3]:191
[0]:4215522168 [1]:1 [2]:2 [3]:150
[0]:3995344158 [1]:1 [2]:2 [3]:192
[0]:3779365699 [1]:1 [2]:2 [3]:160
[0]:3571358789 [1]:1 [2]:2 [3]:192
[0]:3347607079 [1]:1 [2]:2 [3]:193
[0]:4135324004 [1]:1 [2]:2 [3]:38
[0]:3927597059 [1]:1 [2]:2 [3]:134
[0]:3719382218 [1]:1 [2]:2 [3]:63
[0]:3502571571 [1]:1 [2]:2 [3]:201
[0]:4247312746 [1]:1 [2]:2 [3]:140
[0]:4043489288 [1]:1 [2]:2 [3]:103
[0]:3783911864 [1]:1 [2]:2 [3]:154
[0]:3575529543 [1]:1 [2]:2 [3]:70
[0]:3362796529 [1]:1 [2]:2 [3]:190
[0]:4154709268 [1]:1 [2]:2 [3]:163
[0]:3943533297 [1]:1 [2]:2 [3]:163
[0]:3733114622 [1]:1 [2]:2 [3]:69
[0]:3519580897 [1]:1 [2]:2 [3]:62
[0]:3309357784 [1]:1 [2]:2 [3]:148
[0]:4099505831 [1]:1 [2]:2 [3]:123
[0]:3877408071 [1]:1 [2]:2 [3]:114
[0]:3675388042 [1]:1 [2]:2 [3]:133
[0]:3467406668 [1]:1 [2]:2 [3]:101
[0]:4227320911 [1]:1 [2]:2 [3]:31
[0]:4015380892 [1]:1 [2]:2 [3]:84
[0]:3799344559 [1]:1 [2]:2 [3]:122
[0]:3587586477 [1]:1 [2]:2 [3]:42
[0]:3373388684 [1]:1 [2]:2 [3]:33
[0]:4155671362 [1]:1 [2]:2 [3]:121
[0]:3951255147 [1]:1 [2]:2 [3]:154
[0]:3707452166 [1]:1 [2]:2 [3]:107
[0]:3487626734 [1]:1 [2]:2 [3]:202
[0]:4265781701 [1]:1 [2]:2 [3]:109
[0]:4047390103 [1]:1 [2]:2 [3]:56
[0]:3828751559 [1]:1 [2]:2 [3]:54
[0]:3617637221 [1]:1 [2]:2 [3]:200
[0]:3415439304 [1]:1 [2]:2 [3]:54
[0]:4205701944 [1]:1 [2]:2 [3]:158
[0]:3995391763 [1]:1 [2]:2 [3]:124
[0]:3763356339 [1]:1 [2]:2 [3]:95
[0]:3515709303 [1]:1 [2]:2 [3]:190
[0]:4291281858 [1]:1 [2]:2 [3]:103
[0]:4081447491 [1]:1 [2]:2 [3]:32
[0]:3871611546 [1]:1 [2]:2 [3]:26
[0]:3659603051 [1]:1 [2]:2 [3]:124
[0]:3416240901 [1]:1 [2]:2 [3]:191
[0]:4201658227 [1]:1 [2]:2 [3]:27
[0]:3935815589 [1]:1 [2]:2 [3]:75
[0]:3711430327 [1]:1 [2]:2 [3]:117
[0]:3501119864 [1]:1 [2]:2 [3]:167
[0]:4291649186 [1]:1 [2]:2 [3]:34
[0]:4084901232 [1]:1 [2]:2 [3]:139
[0]:3879728047 [1]:1 [2]:2 [3]:162
[0]:3628550614 [1]:1 [2]:2 [3]:58
[0]:3419652632 [1]:1 [2]:2 [3]:85
[0]:4184781089 [1]:1 [2]:2 [3]:166
[0]:3971532167 [1]:1 [2]:2 [3]:97
[0]:3739531876 [1]:1 [2]:2 [3]:189
[0]:3523248182 [1]:1 [2]:2 [3]:142
[0]:3311781692 [1]:1 [2]:2 [3]:99
[0]:4103665173 [1]:1 [2]:2 [3]:79
[0]:3892915868 [1]:1 [2]:2 [3]:195
[0]:3687490853 [1]:1 [2]:2 [3]:67
[0]:3463435652 [1]:1 [2]:2 [3]:147
[0]:4255652517 [1]:1 [2]:2 [3]:48
[0]:4038370861 [1]:1 [2]:2 [3]:125
[0]:3820393901 [1]:1 [2]:2 [3]:69
[0]:3595601427 [1]:1 [2]:2 [3]:189
[0]:3391411282 [1]:1 [2]:2 [3]:150
[0]:4183907134 [1]:1 [2]:2 [3]:103
[0]:3971901771 [1]:1 [2]:2 [3]:196
[0]:3767498164 [1]:1 [2]:2 [3]:58
[0]:3555437993 [1]:1 [2]:2 [3]:42
[0]:3343629336 [1]:1 [2]:2 [3]:33
[0]:4130611473 [1]:1 [2]:2 [3]:174
[0]:3911456414 [1]:1 [2]:2 [3]:193
[0]:3703652339 [1]:1 [2]:2 [3]:195
[0]:3495634961 [1]:1 [2]:2 [3]:28
[0]:4279364474 [1]:1 [2]:2 [3]:109
[0]:4071700826 [1]:1 [2]:2 [3]:146
[0]:3859656081 [1]:1 [2]:2 [3]:28
[0]:3647991217 [1]:1 [2]:2 [3]:172
[0]:3441575389 [1]:1 [2]:2 [3]:166
[0]:4227844741 [1]:1 [2]:2 [3]:43
[0]:4010439394 [1]:1 [2]:2 [3]:132
[0]:3796551852 [1]:1 [2]:2 [3]:71
[0]:3591817211 [1]:1 [2]:2 [3]:30
[0]:3383840446 [1]:1 [2]:2 [3]:199
[0]:4166141217 [1]:1 [2]:2 [3]:63
[0]:3952354556 [1]:1 [2]:2 [3]:166
[0]:3702571097 [1]:1 [2]:2 [3]:106
[0]:3497501334 [1]:1 [2]:2 [3]:193
[0]:4287439526 [1]:1 [2]:2 [3]:98
[0]:4067813211 [1]:1 [2]:2 [3]:191
[0]:3863717109 [1]:1 [2]:2 [3]:62
[0]:3651833463 [1]:1 [2]:2 [3]:155
[0]:3439781636 [1]:1 [2]:2 [3]:195
[0]:4223531621 [1]:1 [2]:2 [3]:81
[0]:4010805481 [1]:1 [2]:2 [3]:199
[0]:3790448171 [1]:1 [2]:2 [3]:198
[0]:3583812646 [1]:1 [2]:2 [3]:186
[0]:3367721758 [1]:1 [2]:2 [3]:193
[0]:4151736611 [1]:1 [2]:2 [3]:144
[0]:3922370288 [1]:1 [2]:2 [3]:137
[0]:3707727243 [1]:1 [2]:2 [3]:182
[0]:3488262956 [1]:1 [2]:2 [3]:60
[0]:4287613467 [1]:1 [2]:2 [3]:33
[0]:4080612992 [1]:1 [2]:2 [3]:202
[0]:3875880007 [1]:1 [2]:2 [3]:169
[0]:3659667796 [1]:1 [2]:2 [3]:185
[0]:3444365631 [1]:1 [2]:2 [3]:135
[0]:4218123923 [1]:1 [2]:2 [3]:164
[0]:3999512441 [1]:1 [2]:2 [3]:163
[0]:3787469228 [1]:1 [2]:2 [3]:37
[0]:3587700304 [1]:1 [2]:2 [3]:63
[0]:3378347621 [1]:1 [2]:2 [3]:66
[0]:4167789247 [1]:1 [2]:2 [3]:81
[0]:3952126668 [1]:1 [2]:2 [3]:92
[0]:3743409497 [1]:1 [2]:2 [3]:96
[0]:3523617506 [1]:1 [2]:2 [3]:77
[0]:3296603596 [1]:1 [2]:2 [3]:36
[0]:4096142133 [1]:1 [2]:2 [3]:124
[0]:3866010141 [1]:1 [2]:2 [3]:136
[0]:3655539382 [1]:1 [2]:2 [3]:152
[0]:3447574367 [1]:1 [2]:2 [3]:77
[0]:4235863404 [1]:1 [2]:2 [3]:89
[0]:4015431588 [1]:1 [2]:2 [3]:45
[0]:3793405927 [1]:1 [2]:2 [3]:150
[0]:3583570838 [1]:1 [2]:2 [3]:80
[0]:3351569352 [1]:1 [2]:2 [3]:124
[0]:4131339663 [1]:1 [2]:2 [3]:145
[0]:3912662428 [1]:1 [2]:2 [3]:117
[0]:3704554442 [1]:1 [2]:2 [3]:60
[0]:3499812042 [1]:1 [2]:2 [3]:143
[0]:4280014384 [1]:1 [2]:2 [3]:193
[0]:4066045781 [1]:1 [2]:2 [3]:53
[0]:3859504277 [1]:1 [2]:2 [3]:199
[0]:3651774647 [1]:1 [2]:2 [3]:191
[0]:3437666874 [1]:1 [2]:2 [3]:107
[0]:4215763117 [1]:1 [2]:2 [3]:95
[0]:4011674962 [1]:1 [2]:2 [3]:193
[0]:3787644537 [1]:1 [2]:2 [3]:188
[0]:3579570591 [1]:1 [2]:2 [3]:192
[0]:3371982792 [1]:1 [2]:2 [3]:89
[0]:4152608023 [1]:1 [2]:2 [3]:182
[0]:3915557203 [1]:1 [2]:2 [3]:178
[0]:3700965434 [1]:1 [2]:2 [3]:56
[0]:3489148852 [1]:1 [2]:2 [3]:182
[0]:4267676626 [1]:1 [2]:2 [3]:133
[0]:4060764422 [1]:1 [2]:2 [3]:147
[0]:3851765294 [1]:1 [2]:2 [3]:33
[0]:3635635373 [1]:1 [2]:2 [3]:50
[0]:3423768259 [1]:1 [2]:2 [3]:197
[0]:4207892604 [1]:1 [2]:2 [3]:163
[0]:3999910271 [1]:1 [2]:2 [3]:162
[0]:3791832738 [1]:1 [2]:2 [3]:187
[0]:3555608877 [1]:1 [2]:2 [3]:177
[0]:3339887453 [1]:1 [2]:2 [3]:171
[0]:4136094553 [1]:1 [2]:2 [3]:103
[0]:3905073516 [1]:1 [2]:2 [3]:31
[0]:3692331499 [1]:1 [2]:2 [3]:145
[0]:3469622061 [1]:1 [2]:2 [3]:198
[0]:4259677833 [1]:1 [2]:2 [3]:129
[0]:4039891766 [1]:1 [2]:2 [3]:177
[0]:3823826494 [1]:1 [2]:2 [3]:199
[0]:3606170952 [1]:1 [2]:2 [3]:118
[0]:3405321437 [1]:1 [2]:2 [3]:44
[0]:4199731346 [1]:1 [2]:2 [3]:120
[0]:3991897938 [1]:1 [2]:2 [3]:171
[0]:3778075706 [1]:1 [2]:2 [3]:144
[0]:3560143702 [1]:1 [2]:2 [3]:189
[0]:3347998342 [1]:1 [2]:2 [3]:178
[0]:4136017588 [1]:1 [2]:2 [3]:153
[0]:3927906636 [1]:1 [2]:2 [3]:195
[0]:3715689413 [1]:1 [2]:2 [3]:162
[0]:3506056952 [1]:1 [2]:2 [3]:197
[0]:4292361682 [1]:1 [2]:2 [3]:146
[0]:4083729311 [1]:1 [2]:2 [3]:142
[0]:3877934636 [1]:1 [2]:2 [3]:141
[0]:3672690033 [1]:1 [2]:2 [3]:33
[0]:3462562976 [1]:1 [2]:2 [3]:96
[0]:4251777997 [1]:1 [2]:2 [3]:199
[0]:4000578266 [1]:1 [2]:2 [3]:196
[0]:3784101529 [1]:1 [2]:2 [3]:35
[0]:3575766771 [1]:1 [2]:2 [3]:87
[0]:3360079531 [1]:1 [2]:2 [3]:30
[0]:4146927387 [1]:1 [2]:2 [3]:26
[0]:3936014321 [1]:1 [2]:2 [3]:150
[0]:3711784488 [1]:1 [2]:2 [3]:118
[0]:3471987183 [1]:1 [2]:2 [3]:145
[0]:4265836503 [1]:1 [2]:2 [3]:192
[0]:4043875541 [1]:1 [2]:2 [3]:169
[0]:3831925494 [1]:1 [2]:2 [3]:191
[0]:3615663286 [1]:1 [2]:2 [3]:44
[0]:3383680501 [1]:1 [2]:2 [3]:34
[0]:4175722082 [1]:1 [2]:2 [3]:192
[0]:3933936881 [1]:1 [2]:2 [3]:86
[0]:3723750582 [1]:1 [2]:2 [3]:88
[0]:3524015218 [1]:1 [2]:2 [3]:119
[0]:3307760908 [1]:1 [2]:2 [3]:90
[0]:4095957212 [1]:1 [2]:2 [3]:24
[0]:3880019366 [1]:1 [2]:2 [3]:135
[0]:3671866606 [1]:1 [2]:2 [3]:165
[0]:3467684134 [1]:1 [2]:2 [3]:60
[0]:4255702832 [1]:1 [2]:2 [3]:115
[0]:4044339201 [1]:1 [2]:2 [3]:191
[0]:3827572656 [1]:1 [2]:2 [3]:34
[0]:3616537463 [1]:1 [2]:2 [3]:82
[0]:3391880313 [1]:1 [2]:2 [3]:195
[0]:4193981408 [1]:1 [2]:2 [3]:68
[0]:3984219101 [1]:1 [2]:2 [3]:131
[0]:3775946882 [1]:1 [2]:2 [3]:173
[0]:3495995774 [1]:1 [2]:2 [3]:200
[0]:4288096214 [1]:1 [2]:2 [3]:171
[0]:4073277019 [1]:1 [2]:2 [3]:198
[0]:3864538652 [1]:1 [2]:2 [3]:137
[0]:3654061339 [1]:1 [2]:2 [3]:193
[0]:3431880593 [1]:1 [2]:2 [3]:161
[0]:4210953118 [1]:1 [2]:2 [3]:88
[0]:3995843194 [1]:1 [2]:2 [3]:107
[0]:3772331572 [1]:1 [2]:2 [3]:27
[0]:3551694132 [1]:1 [2]:2 [3]:60
[0]:3331666032 [1]:1 [2]:2 [3]:115
[0]:4119990897 [1]:1 [2]:2 [3]:137
[0]:3907790507 [1]:1 [2]:2 [3]:196
[0]:3692004376 [1]:1 [2]:2 [3]:157
[0]:3466138722 [1]:1 [2]:2 [3]:199
[0]:4232697134 [1]:1 [2]:2 [3]:161
