latencia,152,301,298,322,310,325,315,332,332,313,307,325,313 
 mh,79,110,154,157,159,156,159,156,159,157,159,156,160 
 clonados,1500002,2326795,3439453,2344092,3451514,2364596,3425837,2348266,3475922,2344441,3423062,2354803,3997562 
 pkts,14348311,15724741,14966923,15715376,15002761,15831436,14863973,15746491,15090435,15756691,14828130,15749085,17372624 
TX,200996977,RX,200996977,CLONE_E2I,36796345,DROP,97
latencia,186,322,296,322,304,321,314,328,299,320,299,348,322 
 mh,79,110,140,140,140,140,140,140,140,140,140,140,140 
 clonados,1491385,2331551,3459065,2330147,3446012,2374018,3428635,2328141,3454091,2364531,3424872,2378430,4004443 
 pkts,14250909,15737678,15004773,15657111,14978179,15886631,14857542,15690559,14976099,15836145,14858513,15910657,17354228 
TX,200999024,RX,200999024,CLONE_E2I,36815321,DROP,98
latencia,155,333,320,299,307,297,324,317,312,322,308,330,325 
 mh,79,109,155,157,159,156,159,156,159,156,159,156,160 
 clonados,1483709,2316040,3478059,2324984,3466050,2342103,3443020,2338813,3464178,2361023,3445605,2348600,3979472 
 pkts,14209980,15750049,15137128,15620569,15113895,15730607,14903704,15734021,15015715,15784738,14979719,15760323,17260623 
TX,201001071,RX,201001071,CLONE_E2I,36791656,DROP,92
latencia,172,280,234,314,315,324,315,326,319,312,312,306,316 
 mh,86,90,90,90,90,90,90,90,90,90,90,90,90 
 clonados,1500252,1692716,2559361,2204262,3433983,2352990,3456505,2349425,3447493,2344807,3439995,2350684,4015869 
 pkts,14333733,15695121,14941860,15747575,14949548,15739830,15037952,15777505,14939552,15776636,14888278,15780609,17411295 
TX,201019494,RX,201019494,CLONE_E2I,35148342,DROP,95
latencia,166,313,324,318,300,328,299,338,310,323,312,298,325 
 mh,80,111,155,156,159,156,159,157,159,156,159,156,160 
 clonados,1513277,2337732,3465274,2347890,3432043,2349516,3452890,2333053,3440237,2370416,3420456,2381045,3955423 
 pkts,14450662,15779963,15000608,15796014,14854762,15802664,14945300,15645039,14970731,15825654,14867028,15937238,17121314 
TX,200996977,RX,200996977,CLONE_E2I,36799252,DROP,93
latencia,178,274,232,243,234,237,218,250,252,293,250,269,258 
 mh,80,95,103,100,103,100,103,100,103,100,103,100,103 
 clonados,1659435,1741999,2574891,1751843,2560543,1732776,2563508,1736145,2560547,1746739,2586502,1739321,2962049 
 pkts,14354603,15716263,15080907,15817928,14972362,15717100,14934028,15725121,14948365,15736055,15155914,15731548,17307389 
TX,201197583,RX,201197583,CLONE_E2I,27916298,DROP,89
latencia,215,340,324,332,320,298,296,322,312,310,327,311,322 
 mh,77,136,156,156,159,157,159,164,164,164,164,164,164 
 clonados,2178537,2341299,3449179,2332263,3451679,2334516,3440812,2364004,3439287,2357489,3417338,2393015,3989278 
 pkts,14362570,15755036,14949438,15708875,14938850,15675594,14963507,15805401,14945679,15815306,14809392,15972193,17278760 
TX,200980601,RX,200980601,CLONE_E2I,37488696,DROP,94
latencia,180,329,315,317,292,309,332,300,308,328,299,329,320 
 mh,79,109,154,157,159,156,159,157,159,157,159,156,160 
 clonados,1499799,2326045,3456107,2336600,3459795,2331714,3458976,2352710,3419554,2353521,3471270,2350444,3972420 
 pkts,14335945,15782852,14997094,15633691,15081972,15639970,15057709,15720788,14907561,15740502,15101609,15775841,17223490 
TX,200999024,RX,200999024,CLONE_E2I,36788955,DROP,92
latencia,198,328,313,326,328,324,309,326,324,316,308,332,327 
 mh,79,110,154,157,159,156,159,156,159,157,159,156,160 
 clonados,1492092,2322212,3447010,2355495,3459622,2352382,3441505,2327028,3480104,2316123,3475324,2324745,4008985 
 pkts,14270300,15737487,14967708,15736273,15064402,15808784,14918300,15675269,15065362,15596373,15102924,15631857,17421938 
TX,200996977,RX,200996977,CLONE_E2I,36802627,DROP,91
latencia,165,279,308,322,332,332,307,293,315,329,295,313,327 
 mh,79,110,154,157,159,156,159,156,159,157,159,156,160 
 clonados,1485117,2339977,3429974,2371714,3460305,2340587,3412556,2382134,3415534,2374237,3453822,2329720,4006229 
 pkts,14198492,15845741,14935063,15852448,15010102,15709647,14816905,15928129,14792965,15864186,14991574,15626265,17423413 
TX,200994930,RX,200994930,CLONE_E2I,36801906,DROP,95
