[0]:137411293 [1]:24662250 [2]:167 [3]:89
[0]:137668453 [1]:24700364 [2]:166 [3]:365
[0]:137877463 [1]:24731263 [2]:166 [3]:365
[0]:138090240 [1]:24762768 [2]:166 [3]:368
[0]:138303167 [1]:24794328 [2]:166 [3]:360
[0]:138512002 [1]:24825242 [2]:166 [3]:375
[0]:138713134 [1]:24855051 [2]:166 [3]:368
[0]:138919895 [1]:24885710 [2]:166 [3]:360
[0]:139126599 [1]:24916446 [2]:166 [3]:355
[0]:139351372 [1]:24949860 [2]:166 [3]:360
[0]:139567667 [1]:24981927 [2]:166 [3]:364
[0]:139816230 [1]:25019048 [2]:166 [3]:78
[0]:140032875 [1]:25051243 [2]:166 [3]:363
[0]:140257543 [1]:25084608 [2]:166 [3]:370
[0]:140474355 [1]:25116768 [2]:166 [3]:357
[0]:140679294 [1]:25147131 [2]:166 [3]:366
[0]:140895245 [1]:25179162 [2]:166 [3]:364
[0]:141096945 [1]:25209106 [2]:166 [3]:79
[0]:141298013 [1]:25238854 [2]:154 [3]:360
[0]:141507070 [1]:25269777 [2]:154 [3]:360
[0]:141715811 [1]:25300626 [2]:154 [3]:368
[0]:141928858 [1]:25332141 [2]:154 [3]:368
[0]:142137352 [1]:25363081 [2]:154 [3]:365
[0]:142342524 [1]:25393438 [2]:154 [3]:78
[0]:142579086 [1]:25428494 [2]:154 [3]:355
[0]:142787680 [1]:25459464 [2]:154 [3]:371
[0]:142992940 [1]:25489848 [2]:154 [3]:79
[0]:143197727 [1]:25520200 [2]:154 [3]:357
[0]:143397735 [1]:25549881 [2]:154 [3]:366
[0]:143603677 [1]:25580363 [2]:154 [3]:362
[0]:143808654 [1]:25610836 [2]:154 [3]:359
[0]:144009475 [1]:25640578 [2]:154 [3]:79
[0]:144218528 [1]:25671540 [2]:154 [3]:358
[0]:144423442 [1]:25701809 [2]:154 [3]:359
[0]:144652027 [1]:25735683 [2]:154 [3]:82
[0]:144852840 [1]:25765422 [2]:151 [3]:366
[0]:145057336 [1]:25795686 [2]:151 [3]:372
[0]:145274718 [1]:25827996 [2]:151 [3]:369
[0]:145476153 [1]:25857932 [2]:151 [3]:355
[0]:145698878 [1]:25890967 [2]:151 [3]:363
[0]:145903430 [1]:25921286 [2]:151 [3]:372
[0]:146114937 [1]:25952560 [2]:151 [3]:369
[0]:146312490 [1]:25981938 [2]:151 [3]:367
[0]:146517405 [1]:26012269 [2]:151 [3]:366
[0]:146716971 [1]:26041939 [2]:151 [3]:370
[0]:146923073 [1]:26072546 [2]:151 [3]:364
[0]:147121165 [1]:26101881 [2]:151 [3]:354
[0]:147320033 [1]:26131311 [2]:151 [3]:361
[0]:147534871 [1]:26163015 [2]:151 [3]:365
[0]:147733169 [1]:26192429 [2]:151 [3]:82
[0]:147935852 [1]:26222472 [2]:151 [3]:365
[0]:148162349 [1]:26256097 [2]:151 [3]:360
[0]:148376304 [1]:26287684 [2]:151 [3]:359
[0]:148592321 [1]:26319695 [2]:151 [3]:367
[0]:148795981 [1]:26349874 [2]:151 [3]:367
[0]:149014952 [1]:26382396 [2]:151 [3]:85
[0]:149219731 [1]:26412715 [2]:151 [3]:370
[0]:149432023 [1]:26444242 [2]:151 [3]:359
[0]:149641455 [1]:26475374 [2]:151 [3]:359
[0]:149838512 [1]:26504498 [2]:151 [3]:367
[0]:150047284 [1]:26535452 [2]:151 [3]:365
[0]:150256332 [1]:26566435 [2]:151 [3]:366
[0]:150461446 [1]:26596686 [2]:151 [3]:351
[0]:150669640 [1]:26627520 [2]:151 [3]:362
[0]:150875049 [1]:26658063 [2]:151 [3]:78
[0]:151087934 [1]:26689595 [2]:151 [3]:358
[0]:151314168 [1]:26723208 [2]:151 [3]:363
[0]:151521310 [1]:26753928 [2]:151 [3]:368
[0]:151722318 [1]:26783672 [2]:151 [3]:359
[0]:151925567 [1]:26813788 [2]:151 [3]:366
[0]:152124328 [1]:26843302 [2]:151 [3]:73
[0]:152332404 [1]:26874049 [2]:151 [3]:372
[0]:152538348 [1]:26904526 [2]:151 [3]:367
[0]:152755148 [1]:26936695 [2]:151 [3]:372
[0]:152987420 [1]:26971451 [2]:151 [3]:363
