[0]:120641752 [1]:11011813 [2]:89 [3]:96
[0]:120849176 [1]:11026826 [2]:87 [3]:85
[0]:121057878 [1]:11046620 [2]:87 [3]:362
[0]:121261431 [1]:11069102 [2]:87 [3]:369
[0]:121462537 [1]:11091324 [2]:87 [3]:369
[0]:121679628 [1]:11115410 [2]:87 [3]:360
[0]:121880587 [1]:11137586 [2]:87 [3]:368
[0]:122085311 [1]:11160628 [2]:87 [3]:374
[0]:122303368 [1]:11184874 [2]:87 [3]:368
[0]:122507089 [1]:11207436 [2]:87 [3]:363
[0]:122716185 [1]:11230488 [2]:87 [3]:372
[0]:122925093 [1]:11253600 [2]:87 [3]:97
[0]:123201030 [1]:11284013 [2]:87 [3]:369
[0]:123400385 [1]:11305904 [2]:87 [3]:360
[0]:123608540 [1]:11328905 [2]:87 [3]:375
[0]:123816542 [1]:11351796 [2]:87 [3]:362
[0]:124024373 [1]:11374643 [2]:87 [3]:370
[0]:124224412 [1]:11396681 [2]:87 [3]:368
[0]:124466116 [1]:11423387 [2]:87 [3]:94
[0]:124668623 [1]:11445667 [2]:87 [3]:359
[0]:124879299 [1]:11468880 [2]:87 [3]:94
[0]:125094681 [1]:11492746 [2]:87 [3]:363
[0]:125307749 [1]:11516179 [2]:87 [3]:368
[0]:125508688 [1]:11541694 [2]:87 [3]:358
[0]:125721342 [1]:11573237 [2]:87 [3]:368
[0]:125936250 [1]:11605122 [2]:87 [3]:362
[0]:126147041 [1]:11636409 [2]:87 [3]:79
[0]:126355060 [1]:11667362 [2]:87 [3]:80
[0]:126568455 [1]:11698909 [2]:87 [3]:368
[0]:126775251 [1]:11729567 [2]:87 [3]:82
[0]:126969899 [1]:11758452 [2]:87 [3]:371
[0]:127175424 [1]:11788869 [2]:87 [3]:357
[0]:127376491 [1]:11818705 [2]:87 [3]:361
[0]:127577584 [1]:11848479 [2]:87 [3]:363
[0]:127798288 [1]:11881316 [2]:87 [3]:89
[0]:128013794 [1]:11913363 [2]:87 [3]:369
[0]:128219965 [1]:11943867 [2]:87 [3]:359
[0]:128424838 [1]:11974274 [2]:87 [3]:365
[0]:128625865 [1]:12004083 [2]:87 [3]:368
[0]:128830872 [1]:12034459 [2]:87 [3]:84
[0]:129031507 [1]:12064266 [2]:87 [3]:370
[0]:129240413 [1]:12095286 [2]:87 [3]:356
[0]:129444632 [1]:12125632 [2]:87 [3]:368
[0]:129651537 [1]:12156381 [2]:87 [3]:367
[0]:129854887 [1]:12186540 [2]:87 [3]:362
[0]:130059980 [1]:12216995 [2]:87 [3]:76
[0]:130254746 [1]:12245976 [2]:87 [3]:362
[0]:130466010 [1]:12277300 [2]:87 [3]:359
[0]:130686702 [1]:12310018 [2]:87 [3]:377
[0]:130913148 [1]:12343537 [2]:87 [3]:77
[0]:131120260 [1]:12374251 [2]:87 [3]:367
[0]:131348880 [1]:12408099 [2]:87 [3]:359
[0]:131561992 [1]:12439670 [2]:87 [3]:366
[0]:131770596 [1]:12470653 [2]:87 [3]:364
[0]:131975563 [1]:12501022 [2]:87 [3]:363
[0]:132188423 [1]:12532670 [2]:87 [3]:362
[0]:132409172 [1]:12565391 [2]:87 [3]:302
[0]:132618084 [1]:12596340 [2]:87 [3]:371
[0]:132824352 [1]:12627051 [2]:87 [3]:84
[0]:133023551 [1]:12656619 [2]:87 [3]:368
[0]:133228663 [1]:12687000 [2]:87 [3]:367
[0]:133429789 [1]:12716769 [2]:87 [3]:370
[0]:133632849 [1]:12746927 [2]:87 [3]:74
[0]:133832127 [1]:12776407 [2]:87 [3]:360
[0]:134040458 [1]:12807295 [2]:87 [3]:73
[0]:134241569 [1]:12837059 [2]:87 [3]:70
[0]:134446600 [1]:12867412 [2]:87 [3]:358
[0]:134651500 [1]:12897816 [2]:87 [3]:355
[0]:134860363 [1]:12928838 [2]:87 [3]:365
[0]:135088870 [1]:12962902 [2]:87 [3]:80
[0]:135309213 [1]:12995613 [2]:87 [3]:368
[0]:135518426 [1]:13026674 [2]:87 [3]:85
[0]:135719363 [1]:13056394 [2]:87 [3]:371
[0]:135928327 [1]:13087361 [2]:87 [3]:85
[0]:136164912 [1]:13122386 [2]:87 [3]:361
[0]:136377353 [1]:13153885 [2]:87 [3]:368
[0]:136583340 [1]:13184523 [2]:87 [3]:361
[0]:136799319 [1]:13216463 [2]:87 [3]:369
[0]:137005465 [1]:13247002 [2]:87 [3]:359
[0]:137208980 [1]:13277149 [2]:87 [3]:358
[0]:137422220 [1]:13308638 [2]:87 [3]:82
[0]:137635080 [1]:13340131 [2]:87 [3]:77
[0]:137855235 [1]:13372714 [2]:87 [3]:357
[0]:138062774 [1]:13403400 [2]:87 [3]:352
[0]:138269423 [1]:13434205 [2]:87 [3]:84
[0]:138482234 [1]:13465785 [2]:87 [3]:360
[0]:138690461 [1]:13496614 [2]:87 [3]:80
[0]:138897776 [1]:13527592 [2]:87 [3]:359
[0]:139100969 [1]:13557673 [2]:87 [3]:356
[0]:139298054 [1]:13586887 [2]:87 [3]:368
[0]:139498940 [1]:13616628 [2]:87 [3]:362
[0]:139700086 [1]:13646409 [2]:87 [3]:86
[0]:139900957 [1]:13676234 [2]:87 [3]:76
[0]:140107573 [1]:13706957 [2]:87 [3]:358
[0]:140310916 [1]:13737082 [2]:87 [3]:85
[0]:140515522 [1]:13767486 [2]:87 [3]:361
[0]:140712759 [1]:13796734 [2]:87 [3]:357
[0]:140996707 [1]:13838855 [2]:87 [3]:366
[0]:141201454 [1]:13869241 [2]:87 [3]:365
[0]:141410192 [1]:13900341 [2]:87 [3]:359
[0]:141606017 [1]:13929364 [2]:87 [3]:365
[0]:141802783 [1]:13958462 [2]:87 [3]:367
[0]:142006652 [1]:13988838 [2]:87 [3]:370
[0]:142222124 [1]:14020841 [2]:87 [3]:358
[0]:142433211 [1]:14052175 [2]:87 [3]:81
[0]:142639182 [1]:14082671 [2]:87 [3]:366
[0]:142842885 [1]:14112928 [2]:87 [3]:88
[0]:143049117 [1]:14143509 [2]:87 [3]:364
[0]:143286026 [1]:14178636 [2]:87 [3]:370
[0]:143490928 [1]:14209091 [2]:87 [3]:368
[0]:143697575 [1]:14239798 [2]:87 [3]:368
[0]:143928071 [1]:14273981 [2]:87 [3]:360
[0]:144137204 [1]:14305054 [2]:87 [3]:365
[0]:144349781 [1]:14336485 [2]:87 [3]:368
[0]:144588069 [1]:14371760 [2]:87 [3]:368
[0]:144781705 [1]:14400443 [2]:87 [3]:355
[0]:145007472 [1]:14433866 [2]:87 [3]:363
[0]:145212267 [1]:14464318 [2]:87 [3]:361
[0]:145426002 [1]:14495995 [2]:87 [3]:366
[0]:145628161 [1]:14525949 [2]:87 [3]:360
[0]:145879085 [1]:14563294 [2]:87 [3]:82
[0]:146103631 [1]:14596545 [2]:87 [3]:76
[0]:146303996 [1]:14626199 [2]:87 [3]:362
[0]:146509643 [1]:14656819 [2]:91 [3]:364
[0]:146710674 [1]:14686638 [2]:91 [3]:363
[0]:146916829 [1]:14717172 [2]:91 [3]:373
[0]:147120456 [1]:14747337 [2]:91 [3]:364
[0]:147329511 [1]:14778207 [2]:91 [3]:364
[0]:147526351 [1]:14807505 [2]:91 [3]:373
[0]:147752994 [1]:14841112 [2]:91 [3]:365
[0]:147967524 [1]:14873059 [2]:91 [3]:80
[0]:148176698 [1]:14904041 [2]:91 [3]:372
[0]:148379737 [1]:14934180 [2]:91 [3]:354
[0]:148582273 [1]:14964133 [2]:91 [3]:358
[0]:148787154 [1]:14994759 [2]:91 [3]:371
[0]:148990006 [1]:15024814 [2]:91 [3]:368
[0]:149193095 [1]:15054940 [2]:91 [3]:85
[0]:149398654 [1]:15085559 [2]:91 [3]:357
[0]:149606806 [1]:15116381 [2]:91 [3]:370
[0]:149796267 [1]:15144550 [2]:91 [3]:365
[0]:150005173 [1]:15175485 [2]:91 [3]:73
[0]:150227859 [1]:15208448 [2]:91 [3]:364
[0]:150434692 [1]:15239045 [2]:91 [3]:357
[0]:150641754 [1]:15269739 [2]:91 [3]:372
[0]:150852481 [1]:15301060 [2]:91 [3]:360
[0]:151106617 [1]:15338886 [2]:91 [3]:366
[0]:151303094 [1]:15368124 [2]:91 [3]:76
[0]:151501221 [1]:15397570 [2]:91 [3]:376
[0]:151700032 [1]:15427127 [2]:91 [3]:364
[0]:151896510 [1]:15456290 [2]:91 [3]:80
[0]:152098088 [1]:15486135 [2]:91 [3]:364
[0]:152306363 [1]:15516935 [2]:91 [3]:74
[0]:152507557 [1]:15546812 [2]:91 [3]:378
[0]:152716019 [1]:15577693 [2]:91 [3]:372
[0]:152925339 [1]:15608772 [2]:91 [3]:360
[0]:153130031 [1]:15639004 [2]:91 [3]:369
[0]:153335487 [1]:15669343 [2]:91 [3]:368
[0]:153539990 [1]:15699654 [2]:91 [3]:361
[0]:153754744 [1]:15731501 [2]:91 [3]:359
[0]:153961885 [1]:15762257 [2]:91 [3]:361
[0]:154166846 [1]:15792643 [2]:91 [3]:365
[0]:154367297 [1]:15822436 [2]:91 [3]:367
[0]:154563863 [1]:15851598 [2]:91 [3]:83
[0]:154762472 [1]:15881084 [2]:91 [3]:362
[0]:154969838 [1]:15911885 [2]:91 [3]:87
[0]:155179910 [1]:15943136 [2]:91 [3]:370
[0]:155396100 [1]:15975191 [2]:91 [3]:374
[0]:155600544 [1]:16005529 [2]:91 [3]:369
[0]:155802149 [1]:16035486 [2]:91 [3]:359
[0]:156042538 [1]:16071104 [2]:91 [3]:365
[0]:156279221 [1]:16106076 [2]:91 [3]:361
[0]:156482841 [1]:16136214 [2]:91 [3]:356
[0]:156697480 [1]:16168030 [2]:91 [3]:82
[0]:156915121 [1]:16200212 [2]:91 [3]:368
[0]:157117933 [1]:16230317 [2]:91 [3]:369
[0]:157400991 [1]:16272349 [2]:91 [3]:368
[0]:157599389 [1]:16301835 [2]:91 [3]:366
[0]:157812317 [1]:16333490 [2]:91 [3]:355
[0]:158044404 [1]:16367919 [2]:91 [3]:77
[0]:158245446 [1]:16397735 [2]:91 [3]:359
[0]:158458538 [1]:16429270 [2]:91 [3]:366
[0]:158670629 [1]:16460817 [2]:91 [3]:357
[0]:158876060 [1]:16491321 [2]:91 [3]:364
[0]:159081112 [1]:16521741 [2]:91 [3]:360
[0]:159301224 [1]:16554389 [2]:91 [3]:357
[0]:159497019 [1]:16583397 [2]:91 [3]:374
[0]:159693166 [1]:16612596 [2]:91 [3]:363
[0]:159888255 [1]:16641703 [2]:91 [3]:360
[0]:160105205 [1]:16673758 [2]:91 [3]:85
[0]:160320456 [1]:16705609 [2]:91 [3]:368
[0]:160527277 [1]:16736281 [2]:91 [3]:361
[0]:160744291 [1]:16768508 [2]:91 [3]:369
[0]:160951958 [1]:16799329 [2]:91 [3]:69
[0]:161153865 [1]:16829340 [2]:91 [3]:368
[0]:161354871 [1]:16859230 [2]:91 [3]:356
[0]:161559802 [1]:16889541 [2]:91 [3]:76
[0]:161772617 [1]:16921099 [2]:91 [3]:367
