[0]:133903317 [1]:0 [2]:0 [3]:9
[0]:135307732 [1]:940841 [2]:7 [3]:18
[0]:136532402 [1]:2030184 [2]:7 [3]:15
[0]:137787312 [1]:3144564 [2]:7 [3]:16
[0]:139001020 [1]:4218573 [2]:7 [3]:16
[0]:140180853 [1]:5263493 [2]:7 [3]:17
[0]:141389947 [1]:6335659 [2]:7 [3]:17
[0]:142576813 [1]:7389391 [2]:7 [3]:17
[0]:143862796 [1]:8525418 [2]:7 [3]:58
[0]:144993401 [1]:9521763 [2]:7 [3]:19
[0]:146055475 [1]:10463083 [2]:7 [3]:58
[0]:147212553 [1]:11489699 [2]:7 [3]:14
[0]:148268574 [1]:12425021 [2]:7 [3]:18
[0]:149393340 [1]:13431068 [2]:7 [3]:13
[0]:150506513 [1]:14413403 [2]:7 [3]:16
[0]:151827995 [1]:15592115 [2]:7 [3]:19
[0]:152922315 [1]:16557390 [2]:7 [3]:59
[0]:154060880 [1]:17566007 [2]:7 [3]:21
[0]:155271472 [1]:18640620 [2]:7 [3]:21
[0]:156353829 [1]:19603621 [2]:7 [3]:58
[0]:157492131 [1]:20608956 [2]:7 [3]:49
[0]:158922349 [1]:21879349 [2]:7 [3]:15
[0]:160227265 [1]:23030884 [2]:7 [3]:16
[0]:161564475 [1]:24216551 [2]:7 [3]:57
[0]:162816044 [1]:25329467 [2]:7 [3]:19
[0]:164003745 [1]:26380206 [2]:7 [3]:19
[0]:165128249 [1]:27379795 [2]:7 [3]:14
[0]:166374060 [1]:28479037 [2]:7 [3]:24
[0]:167485268 [1]:29464850 [2]:7 [3]:58
[0]:168791258 [1]:30622910 [2]:7 [3]:16
[0]:169929093 [1]:31626607 [2]:7 [3]:17
[0]:171048173 [1]:32619358 [2]:7 [3]:16
[0]:172162618 [1]:33610992 [2]:7 [3]:17
[0]:173232433 [1]:34556173 [2]:7 [3]:15
[0]:174354203 [1]:35547960 [2]:7 [3]:15
[0]:175464415 [1]:36526127 [2]:7 [3]:53
[0]:176599286 [1]:37537769 [2]:7 [3]:54
[0]:177816307 [1]:38617080 [2]:7 [3]:18
[0]:179122984 [1]:39772096 [2]:7 [3]:17
[0]:180475710 [1]:40967311 [2]:7 [3]:55
[0]:181711969 [1]:42058158 [2]:7 [3]:12
[0]:182913820 [1]:43132235 [2]:7 [3]:19
[0]:184127513 [1]:44200412 [2]:7 [3]:51
[0]:185298294 [1]:45237836 [2]:7 [3]:55
[0]:186575026 [1]:46371029 [2]:7 [3]:14
[0]:187784621 [1]:47441624 [2]:7 [3]:19
[0]:189014502 [1]:48534416 [2]:7 [3]:12
[0]:190296563 [1]:49666893 [2]:7 [3]:16
[0]:191507238 [1]:50736913 [2]:7 [3]:16
[0]:192739508 [1]:51826215 [2]:7 [3]:57
[0]:194022308 [1]:52961767 [2]:7 [3]:15
[0]:195255654 [1]:54058756 [2]:7 [3]:12
[0]:196512980 [1]:55174207 [2]:7 [3]:17
[0]:197818750 [1]:56330400 [2]:7 [3]:20
[0]:199050651 [1]:57423610 [2]:7 [3]:16
[0]:200285202 [1]:58512141 [2]:7 [3]:11
[0]:201563011 [1]:59649187 [2]:7 [3]:23
[0]:202841747 [1]:60786080 [2]:7 [3]:24
[0]:204060028 [1]:61862001 [2]:7 [3]:19
[0]:205243132 [1]:62911937 [2]:7 [3]:18
[0]:206397922 [1]:63941325 [2]:7 [3]:16
[0]:207517063 [1]:64929002 [2]:7 [3]:20
[0]:208623197 [1]:65911488 [2]:7 [3]:13
[0]:209754610 [1]:66915301 [2]:7 [3]:19
[0]:210928523 [1]:67956445 [2]:7 [3]:12
[0]:211990896 [1]:68898689 [2]:7 [3]:53
[0]:213126204 [1]:69909192 [2]:7 [3]:19
[0]:214217549 [1]:70869097 [2]:7 [3]:61
[0]:215306786 [1]:71835637 [2]:7 [3]:22
[0]:216466503 [1]:72859596 [2]:7 [3]:18
[0]:217579355 [1]:73852481 [2]:7 [3]:18
[0]:218666727 [1]:74810993 [2]:7 [3]:21
[0]:219780006 [1]:75797535 [2]:7 [3]:57
[0]:220986697 [1]:76865980 [2]:7 [3]:57
[0]:222345501 [1]:78064568 [2]:7 [3]:17
[0]:223741594 [1]:79297394 [2]:7 [3]:50
[0]:224980710 [1]:80397443 [2]:7 [3]:16
[0]:226113291 [1]:81398986 [2]:7 [3]:14
[0]:227226913 [1]:82385044 [2]:7 [3]:54
[0]:228304218 [1]:83343306 [2]:7 [3]:20
[0]:229429995 [1]:84338519 [2]:7 [3]:55
