[0]:0 [1]:0 [2]:0 [3]:0
[0]:3719208049 [1]:1 [2]:2 [3]:86
[0]:3511998876 [1]:1 [2]:2 [3]:195
[0]:3295284283 [1]:1 [2]:2 [3]:35
[0]:4067798458 [1]:1 [2]:2 [3]:93
[0]:3854825833 [1]:1 [2]:2 [3]:127
[0]:3640032883 [1]:1 [2]:2 [3]:84
[0]:3375789446 [1]:1 [2]:2 [3]:196
[0]:4164450013 [1]:1 [2]:2 [3]:160
[0]:3942553226 [1]:1 [2]:2 [3]:69
[0]:3735762623 [1]:1 [2]:2 [3]:195
[0]:3522736343 [1]:1 [2]:2 [3]:163
[0]:3312070706 [1]:1 [2]:2 [3]:118
[0]:4088432898 [1]:1 [2]:2 [3]:33
[0]:3877629028 [1]:1 [2]:2 [3]:130
[0]:3672082607 [1]:1 [2]:2 [3]:188
[0]:3462678162 [1]:1 [2]:2 [3]:193
[0]:4248079671 [1]:1 [2]:2 [3]:124
[0]:4041278407 [1]:1 [2]:2 [3]:184
[0]:3822948153 [1]:1 [2]:2 [3]:144
[0]:3604082987 [1]:1 [2]:2 [3]:187
[0]:3383847768 [1]:1 [2]:2 [3]:81
[0]:4171997693 [1]:1 [2]:2 [3]:187
[0]:3967502859 [1]:1 [2]:2 [3]:197
[0]:3763835768 [1]:1 [2]:2 [3]:127
[0]:3546040674 [1]:1 [2]:2 [3]:197
[0]:3340121386 [1]:1 [2]:2 [3]:179
[0]:4132208198 [1]:1 [2]:2 [3]:158
[0]:3920041544 [1]:1 [2]:2 [3]:150
[0]:3711790322 [1]:1 [2]:2 [3]:28
[0]:3503000011 [1]:1 [2]:2 [3]:201
[0]:4275922548 [1]:1 [2]:2 [3]:192
[0]:4064444676 [1]:1 [2]:2 [3]:57
[0]:3827984291 [1]:1 [2]:2 [3]:172
[0]:3622108748 [1]:1 [2]:2 [3]:144
[0]:3416106669 [1]:1 [2]:2 [3]:28
[0]:4208101882 [1]:1 [2]:2 [3]:169
