latencia,199,325,344,336,303,337,323,306,328,301,323,318,307 
 mh,74,131,163,154,163,154,163,154,163,154,163,154,164 
 clonados,1495734,2345159,3456876,2329432,3436868,2342763,3432589,2378976,3438609,2353029,3446257,2350194,3984671 
 pkts,14305744,15849839,15007523,15681848,14911153,15717561,14928709,15926353,14884744,15789968,14949032,15753088,17295509 
TX,201001071,RX,201001071,CLONE_E2I,36791157,DROP,89
latencia,168,317,323,329,303,309,336,313,319,313,320,312,302 
 mh,74,131,163,154,163,154,163,154,163,155,163,154,164 
 clonados,1517836,2322845,3459419,2340149,3467979,2316963,3466853,2337890,3443160,2351808,3465510,2323510,3992126 
 pkts,14475199,15641834,15003216,15719509,15070044,15624147,15025572,15725427,14922032,15720607,15092389,15622020,17352934 
TX,200994930,RX,200994930,CLONE_E2I,36806048,DROP,99
latencia,172,309,331,300,299,302,307,321,324,321,311,321,324 
 mh,74,130,163,154,163,154,164,155,163,154,163,154,164 
 clonados,1493551,2312666,3468858,2324152,3437875,2363987,3428356,2373897,3434114,2347145,3439063,2355107,4005395 
 pkts,14293223,15729976,15100932,15634319,14940816,15860107,14844146,15846618,14923178,15723101,14945963,15729284,17429408 
TX,201001071,RX,201001071,CLONE_E2I,36784166,DROP,97
latencia,206,326,319,329,315,328,306,298,291,321,321,317,330 
 mh,74,129,163,155,163,154,164,155,163,154,163,155,164 
 clonados,1486569,2317639,3411612,2395858,3434298,2332067,3457133,2348794,3424667,2374373,3453469,2339395,3998932 
 pkts,14218281,15915582,14765266,15999132,14872097,15618368,15063698,15716650,14908591,15868775,14983227,15687828,17379482 
TX,200996977,RX,200996977,CLONE_E2I,36774806,DROP,97
latencia,207,311,305,302,309,313,302,329,303,334,319,313,309 
 mh,74,131,164,154,164,155,163,154,164,154,164,154,164 
 clonados,1507584,2310081,3438619,2371794,3426976,2374048,3407220,2375907,3447035,2362798,3412587,2382734,3979594 
 pkts,14411880,15608266,14967987,15882364,14846660,15902842,14758515,15903083,14934441,15838933,14768921,15935909,17237176 
TX,200996977,RX,200996977,CLONE_E2I,36796977,DROP,92
latencia,171,336,319,341,336,310,316,328,304,321,305,319,317 
 mh,74,131,163,155,163,154,163,155,163,154,163,154,164 
 clonados,1502720,2348649,3403152,2366265,3443362,2357728,3450763,2355366,3451650,2308240,3448054,2372375,3975425 
 pkts,14357181,15904777,14753369,15835150,14947038,15787888,14981284,15784007,15014683,15582460,14952628,15861587,17239019 
TX,201001071,RX,201001071,CLONE_E2I,36783749,DROP,91
latencia,177,321,299,312,295,323,315,294,320,325,311,314,313 
 mh,74,130,163,154,164,154,163,154,163,154,163,154,164 
 clonados,1491208,2333245,3450588,2325546,3458793,2341603,3465385,2344750,3447743,2335938,3452007,2344469,4006648 
 pkts,14270119,15829294,14970271,15652540,15014892,15726136,15040204,15745130,14953638,15660890,15014918,15740513,17380479 
TX,200999024,RX,200999024,CLONE_E2I,36797923,DROP,98
latencia,173,322,307,325,282,320,323,318,312,317,303,314,322 
 mh,73,131,163,154,163,154,163,154,163,154,163,154,164 
 clonados,1496144,2343864,3417750,2375311,3450620,2326772,3429702,2374798,3424037,2371561,3454314,2347522,4004254 
 pkts,14303993,15791900,14793029,15917734,14936560,15641778,14908940,15898720,14826153,15880422,14969731,15780136,17347881 
TX,200996977,RX,200996977,CLONE_E2I,36816649,DROP,94
latencia,150,333,322,313,323,336,316,318,323,336,304,289,319 
 mh,74,130,163,154,163,155,163,154,164,154,163,154,164 
 clonados,1495593,2346039,3435919,2356470,3418462,2354374,3446806,2347129,3441323,2358433,3470560,2330457,4005275 
 pkts,14302129,15843404,14895809,15789566,14838683,15730434,14995584,15789288,14896300,15784073,15070132,15678489,17383086 
TX,200996977,RX,200996977,CLONE_E2I,36806840,DROP,94
latencia,167,313,316,332,310,318,312,329,311,325,312,329,329 
 mh,74,131,163,154,163,154,163,154,163,154,164,154,164 
 clonados,1506967,2318780,3441159,2360489,3457697,2344856,3453812,2323706,3466877,2358131,3435384,2355921,3980482 
 pkts,14392330,15671904,14941155,15790589,15022714,15724951,15029601,15654170,15008428,15836488,14870014,15825261,17227325 
TX,200994930,RX,200994930,CLONE_E2I,36804261,DROP,90
