[0]:0 [1]:0 [2]:0 [3]:0
[0]:3751278171 [1]:1 [2]:2 [3]:181
[0]:3535524409 [1]:1 [2]:2 [3]:88
[0]:3315755467 [1]:1 [2]:2 [3]:190
[0]:4103099383 [1]:1 [2]:2 [3]:143
[0]:3843198884 [1]:1 [2]:2 [3]:195
[0]:3606997707 [1]:1 [2]:2 [3]:172
[0]:3378836072 [1]:1 [2]:2 [3]:174
[0]:4163554621 [1]:1 [2]:2 [3]:94
[0]:3947505411 [1]:1 [2]:2 [3]:146
[0]:3739106211 [1]:1 [2]:2 [3]:129
[0]:3528310841 [1]:1 [2]:2 [3]:24
[0]:3314971856 [1]:1 [2]:2 [3]:47
[0]:4103595108 [1]:1 [2]:2 [3]:191
[0]:3886935257 [1]:1 [2]:2 [3]:58
[0]:3658858244 [1]:1 [2]:2 [3]:63
[0]:3442910136 [1]:1 [2]:2 [3]:63
[0]:4227540493 [1]:1 [2]:2 [3]:151
[0]:4008303891 [1]:1 [2]:2 [3]:75
[0]:3799217432 [1]:1 [2]:2 [3]:133
[0]:3587162794 [1]:1 [2]:2 [3]:120
[0]:3367554051 [1]:1 [2]:2 [3]:114
[0]:4155251126 [1]:1 [2]:2 [3]:110
[0]:3947002963 [1]:1 [2]:2 [3]:93
[0]:3730883769 [1]:1 [2]:2 [3]:114
[0]:3519093078 [1]:1 [2]:2 [3]:136
[0]:3303061709 [1]:1 [2]:2 [3]:111
[0]:4091010647 [1]:1 [2]:2 [3]:118
[0]:3882426958 [1]:1 [2]:2 [3]:120
[0]:3666992074 [1]:1 [2]:2 [3]:48
[0]:3423937448 [1]:1 [2]:2 [3]:105
[0]:4219397628 [1]:1 [2]:2 [3]:121
[0]:3995191097 [1]:1 [2]:2 [3]:141
[0]:3782323259 [1]:1 [2]:2 [3]:191
[0]:3559429377 [1]:1 [2]:2 [3]:191
[0]:3337272724 [1]:1 [2]:2 [3]:115
[0]:4078014713 [1]:1 [2]:2 [3]:92
[0]:3863477706 [1]:1 [2]:2 [3]:68
[0]:3646954464 [1]:1 [2]:2 [3]:130
[0]:3443421532 [1]:1 [2]:2 [3]:93
[0]:4230684312 [1]:1 [2]:2 [3]:136
[0]:4019067004 [1]:1 [2]:2 [3]:110
[0]:3809399102 [1]:1 [2]:2 [3]:116
[0]:3588133512 [1]:1 [2]:2 [3]:202
[0]:3376609211 [1]:1 [2]:2 [3]:63
[0]:4163685684 [1]:1 [2]:2 [3]:171
[0]:3959251983 [1]:1 [2]:2 [3]:201
[0]:3731213841 [1]:1 [2]:2 [3]:198
[0]:3515168144 [1]:1 [2]:2 [3]:118
[0]:3299266341 [1]:1 [2]:2 [3]:60
[0]:4073262398 [1]:1 [2]:2 [3]:161
[0]:3854962627 [1]:1 [2]:2 [3]:160
[0]:3643053162 [1]:1 [2]:2 [3]:203
[0]:3371259434 [1]:1 [2]:2 [3]:197
[0]:4159057377 [1]:1 [2]:2 [3]:157
[0]:3950927846 [1]:1 [2]:2 [3]:142
[0]:3739251809 [1]:1 [2]:2 [3]:136
[0]:3529176529 [1]:1 [2]:2 [3]:201
[0]:3327007183 [1]:1 [2]:2 [3]:80
[0]:4110946661 [1]:1 [2]:2 [3]:192
[0]:3872089864 [1]:1 [2]:2 [3]:60
[0]:3658963246 [1]:1 [2]:2 [3]:135
[0]:3439273476 [1]:1 [2]:2 [3]:104
[0]:4223309373 [1]:1 [2]:2 [3]:103
[0]:3954909557 [1]:1 [2]:2 [3]:79
[0]:3746948768 [1]:1 [2]:2 [3]:81
[0]:3531517421 [1]:1 [2]:2 [3]:96
[0]:3313259602 [1]:1 [2]:2 [3]:99
[0]:4097259219 [1]:1 [2]:2 [3]:169
[0]:3887226522 [1]:1 [2]:2 [3]:187
[0]:3679267084 [1]:1 [2]:2 [3]:114
[0]:3465436547 [1]:1 [2]:2 [3]:134
[0]:4255052377 [1]:1 [2]:2 [3]:89
[0]:4043365286 [1]:1 [2]:2 [3]:165
[0]:3815454273 [1]:1 [2]:2 [3]:132
[0]:3603052843 [1]:1 [2]:2 [3]:194
[0]:3395416213 [1]:1 [2]:2 [3]:36
[0]:4167156141 [1]:1 [2]:2 [3]:191
[0]:3947277643 [1]:1 [2]:2 [3]:160
[0]:3735319599 [1]:1 [2]:2 [3]:95
[0]:3528315547 [1]:1 [2]:2 [3]:66
[0]:3311202559 [1]:1 [2]:2 [3]:173
[0]:4101746528 [1]:1 [2]:2 [3]:33
[0]:3891099892 [1]:1 [2]:2 [3]:202
[0]:3675237711 [1]:1 [2]:2 [3]:193
[0]:3462555158 [1]:1 [2]:2 [3]:172
[0]:4247097666 [1]:1 [2]:2 [3]:71
[0]:4036465372 [1]:1 [2]:2 [3]:192
[0]:3811376859 [1]:1 [2]:2 [3]:182
[0]:3598970794 [1]:1 [2]:2 [3]:33
[0]:3390911301 [1]:1 [2]:2 [3]:200
[0]:4175386599 [1]:1 [2]:2 [3]:198
[0]:3955608936 [1]:1 [2]:2 [3]:188
[0]:3728992982 [1]:1 [2]:2 [3]:142
[0]:3511665597 [1]:1 [2]:2 [3]:191
[0]:4283668238 [1]:1 [2]:2 [3]:179
[0]:4071028189 [1]:1 [2]:2 [3]:194
[0]:3859210296 [1]:1 [2]:2 [3]:115
[0]:3639025379 [1]:1 [2]:2 [3]:125
[0]:3421298013 [1]:1 [2]:2 [3]:194
[0]:4207298483 [1]:1 [2]:2 [3]:192
[0]:3983383694 [1]:1 [2]:2 [3]:198
[0]:3775188687 [1]:1 [2]:2 [3]:195
[0]:3566944123 [1]:1 [2]:2 [3]:199
[0]:3343237868 [1]:1 [2]:2 [3]:87
[0]:4103477579 [1]:1 [2]:2 [3]:192
[0]:3892605552 [1]:1 [2]:2 [3]:176
[0]:3671090354 [1]:1 [2]:2 [3]:205
[0]:3459370438 [1]:1 [2]:2 [3]:159
[0]:4247023861 [1]:1 [2]:2 [3]:199
[0]:4035201796 [1]:1 [2]:2 [3]:198
[0]:3835235294 [1]:1 [2]:2 [3]:192
[0]:3631321556 [1]:1 [2]:2 [3]:86
