[0]:0 [1]:0 [2]:0 [3]:0
[0]:3387582083 [1]:1 [2]:2 [3]:134
[0]:4166060444 [1]:1 [2]:2 [3]:84
[0]:3954345693 [1]:1 [2]:2 [3]:68
[0]:3746119518 [1]:1 [2]:2 [3]:131
[0]:3553179346 [1]:1 [2]:2 [3]:59
[0]:3333738931 [1]:1 [2]:2 [3]:185
[0]:4066005231 [1]:1 [2]:2 [3]:135
[0]:3821692857 [1]:1 [2]:2 [3]:113
[0]:3614038073 [1]:1 [2]:2 [3]:27
[0]:3405852383 [1]:1 [2]:2 [3]:86
[0]:4203664016 [1]:1 [2]:2 [3]:97
[0]:3977857741 [1]:1 [2]:2 [3]:53
[0]:3764523477 [1]:1 [2]:2 [3]:198
[0]:3546720891 [1]:1 [2]:2 [3]:204
[0]:3296138812 [1]:1 [2]:2 [3]:103
[0]:4085977602 [1]:1 [2]:2 [3]:185
[0]:3877704416 [1]:1 [2]:2 [3]:199
[0]:3670749672 [1]:1 [2]:2 [3]:189
[0]:3450302572 [1]:1 [2]:2 [3]:131
[0]:4191425423 [1]:1 [2]:2 [3]:96
[0]:3974071622 [1]:1 [2]:2 [3]:169
[0]:3762971662 [1]:1 [2]:2 [3]:99
[0]:3538680593 [1]:1 [2]:2 [3]:141
[0]:4286956337 [1]:1 [2]:2 [3]:149
[0]:4058955798 [1]:1 [2]:2 [3]:146
[0]:3852942746 [1]:1 [2]:2 [3]:173
[0]:3646668997 [1]:1 [2]:2 [3]:136
[0]:3424995507 [1]:1 [2]:2 [3]:53
[0]:4209905433 [1]:1 [2]:2 [3]:199
[0]:3957881358 [1]:1 [2]:2 [3]:195
[0]:3737985117 [1]:1 [2]:2 [3]:99
[0]:3519148708 [1]:1 [2]:2 [3]:196
[0]:4294821607 [1]:1 [2]:2 [3]:92
[0]:4083674534 [1]:1 [2]:2 [3]:197
[0]:3875198182 [1]:1 [2]:2 [3]:52
[0]:3653859373 [1]:1 [2]:2 [3]:192
[0]:3438698169 [1]:1 [2]:2 [3]:48
[0]:4224725123 [1]:1 [2]:2 [3]:101
[0]:4017877682 [1]:1 [2]:2 [3]:200
[0]:3793738224 [1]:1 [2]:2 [3]:94
[0]:3574815986 [1]:1 [2]:2 [3]:122
[0]:3361517591 [1]:1 [2]:2 [3]:68
[0]:4155074077 [1]:1 [2]:2 [3]:83
[0]:3937137511 [1]:1 [2]:2 [3]:25
[0]:3722076837 [1]:1 [2]:2 [3]:30
[0]:3493754284 [1]:1 [2]:2 [3]:157
[0]:4283335239 [1]:1 [2]:2 [3]:62
[0]:4060161748 [1]:1 [2]:2 [3]:115
[0]:3846750726 [1]:1 [2]:2 [3]:159
[0]:3571032097 [1]:1 [2]:2 [3]:200
[0]:3354860929 [1]:1 [2]:2 [3]:148
[0]:4130156489 [1]:1 [2]:2 [3]:143
[0]:3862991638 [1]:1 [2]:2 [3]:35
[0]:3656204629 [1]:1 [2]:2 [3]:161
[0]:3439029734 [1]:1 [2]:2 [3]:58
[0]:4232915126 [1]:1 [2]:2 [3]:175
[0]:4023036374 [1]:1 [2]:2 [3]:78
[0]:3814866699 [1]:1 [2]:2 [3]:121
[0]:3587130724 [1]:1 [2]:2 [3]:110
[0]:3371086752 [1]:1 [2]:2 [3]:144
[0]:4159978128 [1]:1 [2]:2 [3]:94
[0]:3951360296 [1]:1 [2]:2 [3]:118
[0]:3728380761 [1]:1 [2]:2 [3]:101
[0]:3523054111 [1]:1 [2]:2 [3]:118
[0]:3311019739 [1]:1 [2]:2 [3]:163
[0]:4102820983 [1]:1 [2]:2 [3]:76
[0]:3891141238 [1]:1 [2]:2 [3]:161
[0]:3626324302 [1]:1 [2]:2 [3]:168
[0]:3424678412 [1]:1 [2]:2 [3]:64
[0]:4212283434 [1]:1 [2]:2 [3]:30
[0]:4006916914 [1]:1 [2]:2 [3]:188
[0]:3800784136 [1]:1 [2]:2 [3]:102
[0]:3578715358 [1]:1 [2]:2 [3]:185
[0]:3371291769 [1]:1 [2]:2 [3]:122
[0]:4142973836 [1]:1 [2]:2 [3]:78
[0]:3934933743 [1]:1 [2]:2 [3]:21
[0]:3726924274 [1]:1 [2]:2 [3]:38
[0]:3491108987 [1]:1 [2]:2 [3]:169
[0]:4276566568 [1]:1 [2]:2 [3]:136
[0]:4044050737 [1]:1 [2]:2 [3]:154
[0]:3840934864 [1]:1 [2]:2 [3]:189
[0]:3626822143 [1]:1 [2]:2 [3]:50
[0]:3422930923 [1]:1 [2]:2 [3]:197
[0]:4206890648 [1]:1 [2]:2 [3]:190
[0]:3994954016 [1]:1 [2]:2 [3]:72
[0]:3783213999 [1]:1 [2]:2 [3]:179
[0]:3567134184 [1]:1 [2]:2 [3]:97
[0]:3311560694 [1]:1 [2]:2 [3]:138
[0]:4033160178 [1]:1 [2]:2 [3]:55
[0]:3826204467 [1]:1 [2]:2 [3]:167
[0]:3614859048 [1]:1 [2]:2 [3]:49
[0]:3397180742 [1]:1 [2]:2 [3]:193
[0]:4180348483 [1]:1 [2]:2 [3]:30
[0]:3972573051 [1]:1 [2]:2 [3]:26
[0]:3754783327 [1]:1 [2]:2 [3]:195
[0]:3546663319 [1]:1 [2]:2 [3]:194
[0]:3337011818 [1]:1 [2]:2 [3]:135
[0]:4126826891 [1]:1 [2]:2 [3]:190
[0]:3910795323 [1]:1 [2]:2 [3]:75
[0]:3702955322 [1]:1 [2]:2 [3]:157
[0]:3491031372 [1]:1 [2]:2 [3]:34
[0]:4283241938 [1]:1 [2]:2 [3]:116
[0]:4071118213 [1]:1 [2]:2 [3]:146
[0]:3850896564 [1]:1 [2]:2 [3]:196
[0]:3643060862 [1]:1 [2]:2 [3]:151
[0]:3416597871 [1]:1 [2]:2 [3]:56
[0]:4207216659 [1]:1 [2]:2 [3]:34
[0]:3991999623 [1]:1 [2]:2 [3]:136
[0]:3778728417 [1]:1 [2]:2 [3]:90
[0]:3543085297 [1]:1 [2]:2 [3]:188
[0]:3332809307 [1]:1 [2]:2 [3]:52
[0]:4100850922 [1]:1 [2]:2 [3]:37
[0]:3893468016 [1]:1 [2]:2 [3]:180
[0]:3683919647 [1]:1 [2]:2 [3]:133
[0]:3475496778 [1]:1 [2]:2 [3]:32
[0]:4271045548 [1]:1 [2]:2 [3]:84
[0]:4059021821 [1]:1 [2]:2 [3]:187
[0]:3845177326 [1]:1 [2]:2 [3]:24
[0]:3646746954 [1]:1 [2]:2 [3]:37
[0]:3435234591 [1]:1 [2]:2 [3]:198
[0]:4230712791 [1]:1 [2]:2 [3]:190
[0]:4021605644 [1]:1 [2]:2 [3]:36
[0]:3811155579 [1]:1 [2]:2 [3]:27
[0]:3610811912 [1]:1 [2]:2 [3]:194
[0]:3366787353 [1]:1 [2]:2 [3]:70
[0]:4155686721 [1]:1 [2]:2 [3]:198
[0]:3939085811 [1]:1 [2]:2 [3]:139
[0]:3711252027 [1]:1 [2]:2 [3]:183
[0]:3474932181 [1]:1 [2]:2 [3]:55
[0]:4257723369 [1]:1 [2]:2 [3]:191
[0]:4034965313 [1]:1 [2]:2 [3]:114
[0]:3822980351 [1]:1 [2]:2 [3]:98
[0]:3615053641 [1]:1 [2]:2 [3]:109
[0]:3402965972 [1]:1 [2]:2 [3]:104
[0]:4162804414 [1]:1 [2]:2 [3]:178
[0]:3953920443 [1]:1 [2]:2 [3]:34
[0]:3747821579 [1]:1 [2]:2 [3]:39
[0]:3530894103 [1]:1 [2]:2 [3]:92
[0]:3311765804 [1]:1 [2]:2 [3]:112
[0]:4052575243 [1]:1 [2]:2 [3]:203
[0]:3835133198 [1]:1 [2]:2 [3]:60
[0]:3619108316 [1]:1 [2]:2 [3]:38
[0]:3390874566 [1]:1 [2]:2 [3]:42
[0]:4170767452 [1]:1 [2]:2 [3]:71
[0]:3950997092 [1]:1 [2]:2 [3]:168
[0]:3747721539 [1]:1 [2]:2 [3]:192
[0]:3479153137 [1]:1 [2]:2 [3]:123
[0]:4263104433 [1]:1 [2]:2 [3]:56
[0]:4052247758 [1]:1 [2]:2 [3]:173
[0]:3843059574 [1]:1 [2]:2 [3]:149
[0]:3627116642 [1]:1 [2]:2 [3]:82
[0]:3415146788 [1]:1 [2]:2 [3]:151
[0]:4203093544 [1]:1 [2]:2 [3]:191
[0]:3980843646 [1]:1 [2]:2 [3]:122
[0]:3776233108 [1]:1 [2]:2 [3]:105
[0]:3559216699 [1]:1 [2]:2 [3]:190
[0]:3295134378 [1]:1 [2]:2 [3]:123
[0]:4073045768 [1]:1 [2]:2 [3]:171
[0]:3854815636 [1]:1 [2]:2 [3]:31
[0]:3647138228 [1]:1 [2]:2 [3]:189
[0]:3439218131 [1]:1 [2]:2 [3]:173
[0]:4229473297 [1]:1 [2]:2 [3]:147
[0]:4019065692 [1]:1 [2]:2 [3]:49
[0]:3802773214 [1]:1 [2]:2 [3]:27
[0]:3591575178 [1]:1 [2]:2 [3]:163
[0]:3383198204 [1]:1 [2]:2 [3]:192
[0]:4167240384 [1]:1 [2]:2 [3]:123
[0]:3951304703 [1]:1 [2]:2 [3]:69
[0]:3747268146 [1]:1 [2]:2 [3]:85
[0]:3507476892 [1]:1 [2]:2 [3]:144
[0]:4287136761 [1]:1 [2]:2 [3]:129
[0]:4079319439 [1]:1 [2]:2 [3]:196
[0]:3867077929 [1]:1 [2]:2 [3]:188
[0]:3658946414 [1]:1 [2]:2 [3]:101
[0]:3447185401 [1]:1 [2]:2 [3]:83
[0]:4231003939 [1]:1 [2]:2 [3]:196
[0]:3987334372 [1]:1 [2]:2 [3]:195
[0]:3773993658 [1]:1 [2]:2 [3]:192
[0]:3566969114 [1]:1 [2]:2 [3]:147
[0]:3347538107 [1]:1 [2]:2 [3]:111
[0]:4131166158 [1]:1 [2]:2 [3]:175
[0]:3919129077 [1]:1 [2]:2 [3]:94
[0]:3706998683 [1]:1 [2]:2 [3]:161
[0]:3498760444 [1]:1 [2]:2 [3]:97
[0]:4279094458 [1]:1 [2]:2 [3]:197
[0]:4062471568 [1]:1 [2]:2 [3]:92
[0]:3858935603 [1]:1 [2]:2 [3]:195
[0]:3640675798 [1]:1 [2]:2 [3]:121
[0]:3431110642 [1]:1 [2]:2 [3]:199
[0]:4227204021 [1]:1 [2]:2 [3]:149
[0]:4015385576 [1]:1 [2]:2 [3]:200
[0]:3806799212 [1]:1 [2]:2 [3]:89
[0]:3600775674 [1]:1 [2]:2 [3]:153
[0]:3391180233 [1]:1 [2]:2 [3]:153
[0]:4191075793 [1]:1 [2]:2 [3]:108
[0]:3983319634 [1]:1 [2]:2 [3]:115
[0]:3775278136 [1]:1 [2]:2 [3]:29
[0]:3559091967 [1]:1 [2]:2 [3]:71
[0]:3346899553 [1]:1 [2]:2 [3]:160
[0]:4133403799 [1]:1 [2]:2 [3]:187
[0]:3923277944 [1]:1 [2]:2 [3]:139
[0]:3721717076 [1]:1 [2]:2 [3]:121
[0]:3519156999 [1]:1 [2]:2 [3]:109
[0]:3304437716 [1]:1 [2]:2 [3]:174
[0]:4095084869 [1]:1 [2]:2 [3]:197
[0]:3888132097 [1]:1 [2]:2 [3]:136
[0]:3685150676 [1]:1 [2]:2 [3]:87
[0]:3479105672 [1]:1 [2]:2 [3]:84
[0]:4274293241 [1]:1 [2]:2 [3]:107
[0]:4063197822 [1]:1 [2]:2 [3]:87
[0]:3844666552 [1]:1 [2]:2 [3]:93
[0]:3631724844 [1]:1 [2]:2 [3]:192
[0]:3422171478 [1]:1 [2]:2 [3]:72
[0]:4211212044 [1]:1 [2]:2 [3]:164
[0]:3995985719 [1]:1 [2]:2 [3]:87
[0]:3783229703 [1]:1 [2]:2 [3]:118
[0]:3571287522 [1]:1 [2]:2 [3]:181
[0]:3353222403 [1]:1 [2]:2 [3]:53
[0]:4143012902 [1]:1 [2]:2 [3]:108
[0]:3932716964 [1]:1 [2]:2 [3]:122
[0]:3723276144 [1]:1 [2]:2 [3]:195
[0]:3511265171 [1]:1 [2]:2 [3]:198
[0]:3299009211 [1]:1 [2]:2 [3]:62
[0]:4076220922 [1]:1 [2]:2 [3]:39
[0]:3856295437 [1]:1 [2]:2 [3]:195
[0]:3647264608 [1]:1 [2]:2 [3]:191
[0]:3441734709 [1]:1 [2]:2 [3]:136
