latencia,209,260,213,253,253,264,237,237,244,271,257,234,254 
 mh,80,101,106,101,106,101,106,101,105,101,106,101,106 
 clonados,1791135,1768290,2577457,1753644,2570887,1735369,2553776,1763606,2574181,1744380,2577458,1745366,2982053 
 pkts,14326276,15870513,15002890,15780203,14967277,15608015,14924965,15790275,15040804,15714115,15022744,15727786,17343934 
TX,201119797,RX,201119797,CLONE_E2I,28137602,DROP,97
latencia,191,262,248,253,233,273,237,240,256,224,253,264,253 
 mh,79,101,106,101,106,101,106,102,106,101,106,101,106 
 clonados,1780177,1781410,2574358,1743071,2578962,1727904,2565339,1766245,2587618,1746611,2557806,1756857,2979887 
 pkts,14255409,15963616,14963451,15691759,15032077,15555642,15001181,15763269,15154493,15730805,14878364,15772019,17349524 
TX,201111609,RX,201111609,CLONE_E2I,28146245,DROP,91
latencia,171,282,328,290,311,309,320,302,327,322,316,303,312 
 mh,73,125,162,155,163,155,163,155,163,155,163,155,164 
 clonados,1496841,2302285,3462570,2342617,3407856,2382090,3446316,2338042,3437428,2355406,3440867,2361725,3974914 
 pkts,14308716,15886779,15010804,15746760,14769997,15888665,14969383,15652011,14976969,15777336,14952321,15856594,17202689 
TX,200999024,RX,200999024,CLONE_E2I,36748957,DROP,94
latencia,190,243,247,283,253,269,254,244,225,233,216,247,267 
 mh,84,101,105,101,105,101,105,101,105,101,105,101,105 
 clonados,1926103,1745180,2552389,1759504,2578606,1735941,2546713,1761584,2572598,1729790,2545636,1771344,2956157 
 pkts,14356168,15765135,14921191,15838951,15072211,15704099,14894000,15900185,15001151,15663115,14883871,15899062,17288209 
TX,201187348,RX,201187348,CLONE_E2I,28181545,DROP,93
latencia,155,313,318,298,295,319,319,313,315,314,336,330,334 
 mh,73,128,162,155,163,155,163,155,162,155,163,155,163 
 clonados,1508234,2342663,3419550,2375373,3415057,2390754,3440336,2361582,3416625,2344467,3444645,2372717,3956813 
 pkts,14416916,15822369,14842489,15917684,14782320,15960331,14898030,15794473,14840361,15728421,14963639,15904085,17125859 
TX,200996977,RX,200996977,CLONE_E2I,36788816,DROP,93
latencia,183,310,310,312,314,321,316,328,328,333,318,333,323 
 mh,74,132,162,155,163,155,163,155,163,155,163,155,163 
 clonados,1524941,2356782,3420944,2389248,3431778,2342148,3444198,2357745,3430935,2376704,3401783,2370742,4001016 
 pkts,14208334,15891807,14856277,15928722,14889904,15719900,14957337,15783665,14902415,15885446,14760982,15846946,17367289 
TX,200999024,RX,200999024,CLONE_E2I,36848964,DROP,97
latencia,200,295,328,294,311,326,315,316,300,320,316,330,294 
 mh,73,128,163,155,163,155,163,155,163,155,163,155,163 
 clonados,1494817,2352776,3455485,2319531,3435203,2383501,3408334,2356119,3465147,2350109,3444298,2360702,3969127 
 pkts,14294767,15930773,14959277,15611001,14926418,15928817,14770140,15770542,15061104,15784817,14927462,15832708,17201198 
TX,200999024,RX,200999024,CLONE_E2I,36795149,DROP,94
latencia,206,315,315,317,315,313,303,333,299,325,316,329,326 
 mh,74,128,162,155,163,155,162,155,163,155,163,155,164 
 clonados,1517965,2345589,3417635,2374968,3411241,2368460,3465484,2341471,3439210,2343050,3448178,2363107,3951475 
 pkts,14506349,15821097,14803668,15871707,14808803,15784708,15097671,15739536,14915021,15701863,15000928,15843645,17104028 
TX,200999024,RX,200999024,CLONE_E2I,36787833,DROP,96
latencia,188,328,327,313,335,301,307,311,325,332,315,332,322 
 mh,73,128,163,155,163,155,163,155,163,155,163,155,163 
 clonados,1503667,2322373,3424414,2373941,3440842,2347305,3458606,2361589,3418429,2361162,3455272,2329666,4000433 
 pkts,14389261,15697315,14878502,15850647,14952441,15792971,14970611,15822320,14805266,15845811,14977519,15696130,17320230 
TX,200999024,RX,200999024,CLONE_E2I,36797699,DROP,90
latencia,200,301,303,333,311,324,289,325,315,310,316,321,336 
 mh,73,129,162,155,163,155,163,155,163,155,163,155,163 
 clonados,1492341,2341810,3426176,2380961,3433033,2363872,3419072,2380922,3432921,2323273,3466289,2345175,4007717 
 pkts,14275270,15804489,14848325,15924670,14871185,15832184,14825499,15906930,14889540,15661191,15034574,15714699,17408421 
TX,200996977,RX,200996977,CLONE_E2I,36813562,DROP,92
