[0]:0 [1]:0 [2]:0 [3]:0
[0]:3591068896 [1]:1 [2]:2 [3]:88
[0]:3385327744 [1]:1 [2]:2 [3]:88
[0]:4168218109 [1]:1 [2]:2 [3]:199
[0]:3952523676 [1]:1 [2]:2 [3]:194
[0]:3740047233 [1]:1 [2]:2 [3]:32
[0]:3524266876 [1]:1 [2]:2 [3]:122
[0]:3310792138 [1]:1 [2]:2 [3]:50
[0]:4100354233 [1]:1 [2]:2 [3]:59
[0]:3887646886 [1]:1 [2]:2 [3]:121
[0]:3672191082 [1]:1 [2]:2 [3]:85
[0]:3464015144 [1]:1 [2]:2 [3]:197
[0]:4216069868 [1]:1 [2]:2 [3]:166
[0]:4005455853 [1]:1 [2]:2 [3]:78
[0]:3783915722 [1]:1 [2]:2 [3]:32
[0]:3564321319 [1]:1 [2]:2 [3]:192
