[0]:106741579 [1]:18928133 [2]:162 [3]:354
[0]:106949983 [1]:18959254 [2]:163 [3]:366
[0]:107212237 [1]:18998199 [2]:163 [3]:371
[0]:107426711 [1]:19030030 [2]:163 [3]:365
[0]:107681182 [1]:19067758 [2]:163 [3]:361
[0]:107890090 [1]:19098701 [2]:163 [3]:364
[0]:108103022 [1]:19130223 [2]:163 [3]:368
[0]:108327560 [1]:19163521 [2]:163 [3]:370
[0]:108536566 [1]:19194509 [2]:163 [3]:368
[0]:108753215 [1]:19226648 [2]:163 [3]:362
[0]:108965106 [1]:19258183 [2]:163 [3]:367
[0]:109174825 [1]:19289220 [2]:163 [3]:369
[0]:109391009 [1]:19321296 [2]:163 [3]:84
[0]:109612032 [1]:19354172 [2]:163 [3]:367
[0]:109822371 [1]:19385328 [2]:163 [3]:364
[0]:110030047 [1]:19416200 [2]:163 [3]:79
[0]:110249490 [1]:19448677 [2]:163 [3]:86
[0]:110463213 [1]:19480399 [2]:159 [3]:366
[0]:110674386 [1]:19511729 [2]:159 [3]:372
[0]:110913486 [1]:19547218 [2]:159 [3]:369
[0]:111121753 [1]:19578107 [2]:159 [3]:79
[0]:111342822 [1]:19610848 [2]:159 [3]:77
[0]:111546249 [1]:19640997 [2]:159 [3]:373
[0]:111745303 [1]:19670547 [2]:159 [3]:360
[0]:111956038 [1]:19701827 [2]:159 [3]:361
[0]:112162153 [1]:19732379 [2]:159 [3]:361
[0]:112369877 [1]:19763100 [2]:159 [3]:355
[0]:112575885 [1]:19793665 [2]:159 [3]:81
[0]:112823030 [1]:19830400 [2]:159 [3]:358
[0]:113025199 [1]:19860450 [2]:159 [3]:367
[0]:113234025 [1]:19891450 [2]:159 [3]:370
[0]:113446461 [1]:19923117 [2]:159 [3]:370
[0]:113659643 [1]:19954730 [2]:159 [3]:84
[0]:113868498 [1]:19985750 [2]:159 [3]:370
[0]:114081090 [1]:20017241 [2]:156 [3]:359
[0]:114286136 [1]:20047541 [2]:156 [3]:364
[0]:114522711 [1]:20082628 [2]:156 [3]:362
[0]:114727707 [1]:20112988 [2]:156 [3]:369
[0]:114956833 [1]:20146951 [2]:156 [3]:372
[0]:115157400 [1]:20176653 [2]:156 [3]:365
[0]:115387475 [1]:20210830 [2]:156 [3]:371
[0]:115594443 [1]:20241520 [2]:156 [3]:356
[0]:115803484 [1]:20272566 [2]:156 [3]:365
[0]:116002509 [1]:20302074 [2]:156 [3]:362
[0]:116233667 [1]:20336355 [2]:156 [3]:363
[0]:116441996 [1]:20367212 [2]:156 [3]:364
[0]:116658660 [1]:20399279 [2]:156 [3]:364
[0]:116895408 [1]:20434468 [2]:156 [3]:360
[0]:117107819 [1]:20466153 [2]:156 [3]:362
[0]:117307489 [1]:20495822 [2]:156 [3]:367
[0]:117557249 [1]:20532880 [2]:154 [3]:361
[0]:117767448 [1]:20564059 [2]:154 [3]:363
[0]:117974831 [1]:20594824 [2]:154 [3]:363
[0]:118187845 [1]:20626427 [2]:154 [3]:359
[0]:118447180 [1]:20664872 [2]:154 [3]:368
[0]:118672482 [1]:20698311 [2]:154 [3]:366
[0]:118939009 [1]:20737987 [2]:154 [3]:368
[0]:119137372 [1]:20767363 [2]:154 [3]:85
[0]:119333221 [1]:20796378 [2]:154 [3]:366
[0]:119539386 [1]:20826958 [2]:154 [3]:357
[0]:119783631 [1]:20863062 [2]:154 [3]:368
[0]:120004298 [1]:20895914 [2]:154 [3]:93
[0]:120209070 [1]:20926281 [2]:154 [3]:358
[0]:120414823 [1]:20956986 [2]:154 [3]:359
[0]:120707313 [1]:21000315 [2]:154 [3]:363
[0]:120912352 [1]:21030701 [2]:154 [3]:368
[0]:121113257 [1]:21060574 [2]:154 [3]:82
[0]:121312622 [1]:21090229 [2]:152 [3]:365
[0]:121517638 [1]:21120708 [2]:152 [3]:78
[0]:121722357 [1]:21151231 [2]:152 [3]:367
[0]:121927333 [1]:21181617 [2]:152 [3]:356
[0]:122140189 [1]:21213073 [2]:152 [3]:366
[0]:122353049 [1]:21244622 [2]:152 [3]:359
