latencia,214,239,238,236,243,255,278 
 mh,93,101,106,101,106,101,106 
 clonados,4102304,3287523,4822734,3292164,4798184,3288865,4934307 
 pkts,27290601,29559856,28104248,29632920,27901230,29625748,28696097 
TX,200810700,RX,200810700,CLONE_E2I,28526081,DROP,99
latencia,189,324,321,321,308,312,323 
 mh,75,138,164,153,164,153,164 
 clonados,2986195,4379265,6470403,4407425,6445581,4401381,6614962 
 pkts,27501026,29450642,28009763,29615756,27918625,29524878,28708130 
TX,200728820,RX,200728820,CLONE_E2I,35705212,DROP,90
latencia,198,322,330,323,323,320,324 
 mh,75,137,163,153,163,153,164 
 clonados,2975310,4385794,6440064,4396364,6458269,4414165,6588879 
 pkts,27455127,29652665,27902819,29510781,28023078,29597936,28592555 
TX,200734961,RX,200734961,CLONE_E2I,35658845,DROP,92
latencia,198,320,305,324,328,329,305 
 mh,75,137,163,153,164,153,164 
 clonados,2976560,4371995,6460608,4421356,6437357,4428655,6593878 
 pkts,27399260,29496032,28006979,29686264,27864053,29728438,28543700 
TX,200724726,RX,200724726,CLONE_E2I,35690409,DROP,97
latencia,206,259,268,263,253,252,257 
 mh,86,101,106,101,106,101,106 
 clonados,3736252,3259485,4818308,3299025,4807649,3286894,4887158 
 pkts,27681928,29425316,28050037,29638137,28000844,29554014,28478846 
TX,200829123,RX,200829123,CLONE_E2I,28094771,DROP,91
latencia,227,267,254,281,260,268,251 
 mh,94,101,106,101,106,101,106 
 clonados,4099531,3281377,4838960,3272279,4810911,3289653,4922682 
 pkts,27365227,29521644,28193528,29428206,28050548,29624231,28621175 
TX,200804559,RX,200804559,CLONE_E2I,28515393,DROP,94
latencia,191,268,263,265,258,258,260 
 mh,79,100,105,101,105,100,105 
 clonados,3366293,3268382,4804169,3284099,4776664,3279011,4905659 
 pkts,27460235,29582793,28038352,29701489,27849077,29585741,28689222 
TX,200906909,RX,200906909,CLONE_E2I,27684277,DROP,93
latencia,191,303,312,332,316,320,321 
 mh,75,136,164,153,163,153,164 
 clonados,2979301,4375480,6434058,4412077,6478129,4375235,6596434 
 pkts,27452250,29679680,27865897,29612354,28068500,29409719,28638373 
TX,200726773,RX,200726773,CLONE_E2I,35650714,DROP,96
latencia,187,312,315,320,305,326,323 
 mh,75,136,163,153,163,153,164 
 clonados,2989323,4359936,6473470,4392540,6462361,4379875,6580630 
 pkts,27544164,29624153,28024974,29541014,28005337,29454331,28534846 
TX,200728820,RX,200728820,CLONE_E2I,35638135,DROP,94
latencia,182,325,310,326,320,327,322 
 mh,75,137,164,153,164,153,164 
 clonados,2969864,4400585,6453005,4382383,6501920,4372690,6605247 
 pkts,27377803,29705935,27942803,29506062,28142391,29405235,28646544 
TX,200726773,RX,200726773,CLONE_E2I,35685694,DROP,99
