[0]:0 [1]:0 [2]:0 [3]:0
[0]:3913358483 [1]:1 [2]:2 [3]:209
[0]:3694122414 [1]:1 [2]:2 [3]:200
[0]:3484238786 [1]:1 [2]:2 [3]:196
[0]:4277527143 [1]:1 [2]:2 [3]:33
[0]:4065434757 [1]:1 [2]:2 [3]:137
[0]:3863828267 [1]:1 [2]:2 [3]:193
[0]:3649487222 [1]:1 [2]:2 [3]:28
[0]:3447901927 [1]:1 [2]:2 [3]:141
[0]:4245303607 [1]:1 [2]:2 [3]:61
[0]:3997513966 [1]:1 [2]:2 [3]:160
[0]:3789313897 [1]:1 [2]:2 [3]:162
[0]:3521340581 [1]:1 [2]:2 [3]:195
[0]:3310502287 [1]:1 [2]:2 [3]:200
[0]:4088355062 [1]:1 [2]:2 [3]:104
[0]:3877508237 [1]:1 [2]:2 [3]:188
[0]:3671006421 [1]:1 [2]:2 [3]:195
[0]:3457430892 [1]:1 [2]:2 [3]:112
[0]:4246567394 [1]:1 [2]:2 [3]:160
[0]:4041646491 [1]:1 [2]:2 [3]:160
[0]:3831740866 [1]:1 [2]:2 [3]:31
[0]:3617382448 [1]:1 [2]:2 [3]:29
[0]:3397527993 [1]:1 [2]:2 [3]:171
[0]:4190422628 [1]:1 [2]:2 [3]:106
[0]:3979512108 [1]:1 [2]:2 [3]:74
[0]:3765090026 [1]:1 [2]:2 [3]:24
[0]:3560252061 [1]:1 [2]:2 [3]:151
[0]:3328484364 [1]:1 [2]:2 [3]:108
[0]:4111330051 [1]:1 [2]:2 [3]:163
[0]:3901546277 [1]:1 [2]:2 [3]:183
[0]:3690133659 [1]:1 [2]:2 [3]:40
[0]:3469832973 [1]:1 [2]:2 [3]:77
[0]:4217902459 [1]:1 [2]:2 [3]:185
[0]:4009570682 [1]:1 [2]:2 [3]:30
[0]:3797558843 [1]:1 [2]:2 [3]:39
[0]:3553740997 [1]:1 [2]:2 [3]:117
[0]:3328359793 [1]:1 [2]:2 [3]:167
[0]:4105612208 [1]:1 [2]:2 [3]:137
[0]:3893462407 [1]:1 [2]:2 [3]:160
[0]:3671616176 [1]:1 [2]:2 [3]:194
[0]:3382287327 [1]:1 [2]:2 [3]:34
[0]:4174597894 [1]:1 [2]:2 [3]:183
[0]:3964737683 [1]:1 [2]:2 [3]:69
[0]:3753247644 [1]:1 [2]:2 [3]:165
[0]:3548001713 [1]:1 [2]:2 [3]:199
[0]:3329359936 [1]:1 [2]:2 [3]:194
[0]:4105442487 [1]:1 [2]:2 [3]:197
[0]:3897333158 [1]:1 [2]:2 [3]:28
[0]:3685364666 [1]:1 [2]:2 [3]:81
[0]:3477619403 [1]:1 [2]:2 [3]:113
[0]:4261475951 [1]:1 [2]:2 [3]:194
[0]:4040286024 [1]:1 [2]:2 [3]:196
[0]:3833017393 [1]:1 [2]:2 [3]:57
[0]:3622346322 [1]:1 [2]:2 [3]:35
[0]:3401642467 [1]:1 [2]:2 [3]:194
[0]:4193412724 [1]:1 [2]:2 [3]:63
[0]:3974625174 [1]:1 [2]:2 [3]:201
[0]:3757444456 [1]:1 [2]:2 [3]:127
[0]:3545234502 [1]:1 [2]:2 [3]:76
[0]:3333411941 [1]:1 [2]:2 [3]:86
[0]:4121396017 [1]:1 [2]:2 [3]:173
[0]:3879412546 [1]:1 [2]:2 [3]:55
[0]:3677587638 [1]:1 [2]:2 [3]:123
[0]:3469296746 [1]:1 [2]:2 [3]:188
[0]:4258464363 [1]:1 [2]:2 [3]:141
[0]:4041447398 [1]:1 [2]:2 [3]:152
[0]:3833966211 [1]:1 [2]:2 [3]:182
[0]:3625893719 [1]:1 [2]:2 [3]:148
[0]:3393625551 [1]:1 [2]:2 [3]:160
[0]:4181659103 [1]:1 [2]:2 [3]:193
[0]:3969349576 [1]:1 [2]:2 [3]:117
[0]:3761430553 [1]:1 [2]:2 [3]:183
[0]:3548281137 [1]:1 [2]:2 [3]:28
[0]:3337551843 [1]:1 [2]:2 [3]:136
[0]:4097349554 [1]:1 [2]:2 [3]:35
[0]:3885608266 [1]:1 [2]:2 [3]:58
[0]:3672215154 [1]:1 [2]:2 [3]:176
[0]:3469384331 [1]:1 [2]:2 [3]:198
[0]:4265421939 [1]:1 [2]:2 [3]:100
[0]:4049562196 [1]:1 [2]:2 [3]:26
[0]:3837568836 [1]:1 [2]:2 [3]:163
[0]:3621649346 [1]:1 [2]:2 [3]:101
[0]:3409345659 [1]:1 [2]:2 [3]:38
[0]:4189348106 [1]:1 [2]:2 [3]:39
[0]:3969536047 [1]:1 [2]:2 [3]:159
[0]:3749486353 [1]:1 [2]:2 [3]:167
[0]:3538473461 [1]:1 [2]:2 [3]:196
[0]:3329621687 [1]:1 [2]:2 [3]:93
[0]:4109765663 [1]:1 [2]:2 [3]:195
[0]:3893542547 [1]:1 [2]:2 [3]:43
[0]:3675961336 [1]:1 [2]:2 [3]:161
[0]:3468147234 [1]:1 [2]:2 [3]:196
[0]:4223388773 [1]:1 [2]:2 [3]:158
[0]:4009456262 [1]:1 [2]:2 [3]:140
[0]:3801432889 [1]:1 [2]:2 [3]:60
[0]:3591092544 [1]:1 [2]:2 [3]:198
[0]:3373766061 [1]:1 [2]:2 [3]:47
[0]:4161303379 [1]:1 [2]:2 [3]:193
[0]:3925593583 [1]:1 [2]:2 [3]:197
[0]:3701527486 [1]:1 [2]:2 [3]:100
[0]:3493528307 [1]:1 [2]:2 [3]:155
[0]:4281787378 [1]:1 [2]:2 [3]:117
[0]:4050649719 [1]:1 [2]:2 [3]:188
[0]:3813338554 [1]:1 [2]:2 [3]:95
[0]:3594074832 [1]:1 [2]:2 [3]:100
[0]:3378354219 [1]:1 [2]:2 [3]:79
[0]:4166770701 [1]:1 [2]:2 [3]:78
[0]:3942686862 [1]:1 [2]:2 [3]:196
[0]:3729418516 [1]:1 [2]:2 [3]:111
[0]:3511324379 [1]:1 [2]:2 [3]:186
[0]:3305706341 [1]:1 [2]:2 [3]:113
[0]:4085468684 [1]:1 [2]:2 [3]:54
[0]:3862059011 [1]:1 [2]:2 [3]:194
[0]:3645420877 [1]:1 [2]:2 [3]:149
[0]:3439208282 [1]:1 [2]:2 [3]:186
[0]:4221735508 [1]:1 [2]:2 [3]:26
[0]:4010635331 [1]:1 [2]:2 [3]:139
[0]:3795889558 [1]:1 [2]:2 [3]:110
[0]:3589452908 [1]:1 [2]:2 [3]:118
[0]:3377598762 [1]:1 [2]:2 [3]:158
[0]:4165758776 [1]:1 [2]:2 [3]:163
[0]:3954226793 [1]:1 [2]:2 [3]:46
[0]:3734341672 [1]:1 [2]:2 [3]:63
[0]:3529896799 [1]:1 [2]:2 [3]:192
[0]:3321547468 [1]:1 [2]:2 [3]:26
[0]:4107718257 [1]:1 [2]:2 [3]:35
[0]:3889760109 [1]:1 [2]:2 [3]:115
[0]:3685777139 [1]:1 [2]:2 [3]:50
[0]:3486081748 [1]:1 [2]:2 [3]:134
[0]:4277792062 [1]:1 [2]:2 [3]:147
[0]:4065654699 [1]:1 [2]:2 [3]:127
[0]:3849753546 [1]:1 [2]:2 [3]:79
[0]:3644059994 [1]:1 [2]:2 [3]:55
[0]:3429863962 [1]:1 [2]:2 [3]:128
[0]:4181559752 [1]:1 [2]:2 [3]:150
[0]:3971697971 [1]:1 [2]:2 [3]:180
[0]:3763817134 [1]:1 [2]:2 [3]:139
[0]:3553771679 [1]:1 [2]:2 [3]:51
[0]:3338924178 [1]:1 [2]:2 [3]:123
[0]:4129929007 [1]:1 [2]:2 [3]:67
[0]:3917673656 [1]:1 [2]:2 [3]:153
[0]:3706919474 [1]:1 [2]:2 [3]:199
[0]:3497457712 [1]:1 [2]:2 [3]:133
[0]:4285652514 [1]:1 [2]:2 [3]:117
[0]:4077728601 [1]:1 [2]:2 [3]:182
[0]:3873042141 [1]:1 [2]:2 [3]:194
[0]:3666074536 [1]:1 [2]:2 [3]:71
[0]:3449834428 [1]:1 [2]:2 [3]:130
[0]:4245779899 [1]:1 [2]:2 [3]:65
[0]:4046134959 [1]:1 [2]:2 [3]:99
[0]:3834711978 [1]:1 [2]:2 [3]:44
[0]:3628429767 [1]:1 [2]:2 [3]:69
[0]:3401366401 [1]:1 [2]:2 [3]:197
[0]:4185608561 [1]:1 [2]:2 [3]:49
[0]:3972277091 [1]:1 [2]:2 [3]:32
[0]:3757559566 [1]:1 [2]:2 [3]:88
[0]:3548457663 [1]:1 [2]:2 [3]:161
[0]:3342376061 [1]:1 [2]:2 [3]:34
[0]:4092693253 [1]:1 [2]:2 [3]:154
[0]:3886248284 [1]:1 [2]:2 [3]:118
[0]:3673582863 [1]:1 [2]:2 [3]:39
[0]:3463399528 [1]:1 [2]:2 [3]:75
[0]:4253589496 [1]:1 [2]:2 [3]:195
[0]:4046031163 [1]:1 [2]:2 [3]:92
[0]:3826164617 [1]:1 [2]:2 [3]:157
[0]:3541754988 [1]:1 [2]:2 [3]:201
[0]:3330326421 [1]:1 [2]:2 [3]:194
[0]:4117554703 [1]:1 [2]:2 [3]:65
[0]:3879480038 [1]:1 [2]:2 [3]:199
[0]:3647359611 [1]:1 [2]:2 [3]:174
[0]:3445820939 [1]:1 [2]:2 [3]:133
[0]:4243966871 [1]:1 [2]:2 [3]:64
[0]:4025436319 [1]:1 [2]:2 [3]:142
[0]:3807769691 [1]:1 [2]:2 [3]:198
[0]:3601902033 [1]:1 [2]:2 [3]:90
[0]:3389827353 [1]:1 [2]:2 [3]:123
[0]:4131048114 [1]:1 [2]:2 [3]:191
[0]:3930508213 [1]:1 [2]:2 [3]:109
[0]:3720589831 [1]:1 [2]:2 [3]:26
[0]:3500547548 [1]:1 [2]:2 [3]:194
[0]:4293794937 [1]:1 [2]:2 [3]:189
[0]:4053833696 [1]:1 [2]:2 [3]:192
[0]:3829589671 [1]:1 [2]:2 [3]:68
[0]:3617344567 [1]:1 [2]:2 [3]:157
[0]:3405766736 [1]:1 [2]:2 [3]:144
[0]:4179205034 [1]:1 [2]:2 [3]:162
[0]:3961715837 [1]:1 [2]:2 [3]:91
[0]:3749716328 [1]:1 [2]:2 [3]:187
[0]:3517955301 [1]:1 [2]:2 [3]:117
[0]:4277118777 [1]:1 [2]:2 [3]:187
[0]:4073702738 [1]:1 [2]:2 [3]:200
[0]:3853224116 [1]:1 [2]:2 [3]:97
[0]:3637610754 [1]:1 [2]:2 [3]:186
[0]:3423850917 [1]:1 [2]:2 [3]:127
[0]:4209790084 [1]:1 [2]:2 [3]:44
[0]:4005878948 [1]:1 [2]:2 [3]:129
[0]:3789777589 [1]:1 [2]:2 [3]:134
[0]:3577749672 [1]:1 [2]:2 [3]:64
[0]:3369789737 [1]:1 [2]:2 [3]:83
[0]:4161842546 [1]:1 [2]:2 [3]:191
[0]:3950088319 [1]:1 [2]:2 [3]:151
[0]:3737698727 [1]:1 [2]:2 [3]:40
[0]:3465740466 [1]:1 [2]:2 [3]:137
[0]:4252684644 [1]:1 [2]:2 [3]:100
[0]:4013862898 [1]:1 [2]:2 [3]:191
[0]:3797540042 [1]:1 [2]:2 [3]:191
[0]:3585858152 [1]:1 [2]:2 [3]:119
[0]:3377918828 [1]:1 [2]:2 [3]:148
[0]:4169874662 [1]:1 [2]:2 [3]:156
[0]:3951107549 [1]:1 [2]:2 [3]:78
[0]:3736858786 [1]:1 [2]:2 [3]:78
[0]:3520645299 [1]:1 [2]:2 [3]:84
[0]:3305224749 [1]:1 [2]:2 [3]:29
[0]:4091788256 [1]:1 [2]:2 [3]:180
[0]:3859508542 [1]:1 [2]:2 [3]:99
[0]:3625843062 [1]:1 [2]:2 [3]:32
[0]:3410240238 [1]:1 [2]:2 [3]:95
[0]:4189899812 [1]:1 [2]:2 [3]:85
[0]:3975566994 [1]:1 [2]:2 [3]:163
[0]:3749533028 [1]:1 [2]:2 [3]:179
[0]:3516002667 [1]:1 [2]:2 [3]:108
[0]:4257739458 [1]:1 [2]:2 [3]:191
[0]:4041503531 [1]:1 [2]:2 [3]:186
[0]:3833859862 [1]:1 [2]:2 [3]:89
[0]:3629536176 [1]:1 [2]:2 [3]:197
[0]:3417720334 [1]:1 [2]:2 [3]:193
[0]:4213854693 [1]:1 [2]:2 [3]:163
[0]:4002102614 [1]:1 [2]:2 [3]:138
[0]:3791422544 [1]:1 [2]:2 [3]:97
[0]:3588953052 [1]:1 [2]:2 [3]:194
[0]:3357825937 [1]:1 [2]:2 [3]:95
[0]:4141793729 [1]:1 [2]:2 [3]:75
[0]:3918805851 [1]:1 [2]:2 [3]:103
[0]:3702568281 [1]:1 [2]:2 [3]:60
[0]:3470408671 [1]:1 [2]:2 [3]:57
[0]:4257905948 [1]:1 [2]:2 [3]:160
[0]:4045575847 [1]:1 [2]:2 [3]:34
[0]:3829758402 [1]:1 [2]:2 [3]:201
[0]:3621583433 [1]:1 [2]:2 [3]:116
[0]:3413649446 [1]:1 [2]:2 [3]:104
[0]:4197990163 [1]:1 [2]:2 [3]:115
[0]:3972548439 [1]:1 [2]:2 [3]:193
[0]:3761796136 [1]:1 [2]:2 [3]:162
[0]:3554044696 [1]:1 [2]:2 [3]:90
[0]:3325848846 [1]:1 [2]:2 [3]:30
[0]:4091145716 [1]:1 [2]:2 [3]:158
[0]:3885874926 [1]:1 [2]:2 [3]:195
[0]:3667276936 [1]:1 [2]:2 [3]:141
[0]:3457755802 [1]:1 [2]:2 [3]:109
[0]:4238733217 [1]:1 [2]:2 [3]:138
[0]:4025952492 [1]:1 [2]:2 [3]:190
[0]:3805993404 [1]:1 [2]:2 [3]:131
[0]:3573191149 [1]:1 [2]:2 [3]:123
[0]:3355045271 [1]:1 [2]:2 [3]:79
[0]:4145236184 [1]:1 [2]:2 [3]:103
[0]:3945698177 [1]:1 [2]:2 [3]:46
[0]:3733695973 [1]:1 [2]:2 [3]:104
[0]:3522022442 [1]:1 [2]:2 [3]:185
[0]:3310736307 [1]:1 [2]:2 [3]:126
[0]:4097623536 [1]:1 [2]:2 [3]:27
[0]:3885441299 [1]:1 [2]:2 [3]:192
[0]:3676919828 [1]:1 [2]:2 [3]:77
[0]:3473794563 [1]:1 [2]:2 [3]:40
[0]:4214202113 [1]:1 [2]:2 [3]:118
[0]:4006200044 [1]:1 [2]:2 [3]:188
[0]:3798096143 [1]:1 [2]:2 [3]:90
[0]:3584658794 [1]:1 [2]:2 [3]:167
[0]:3373759077 [1]:1 [2]:2 [3]:108
[0]:4169841098 [1]:1 [2]:2 [3]:122
[0]:3942059848 [1]:1 [2]:2 [3]:52
[0]:3725719638 [1]:1 [2]:2 [3]:55
[0]:3507249158 [1]:1 [2]:2 [3]:142
[0]:4289687464 [1]:1 [2]:2 [3]:29
[0]:4055424499 [1]:1 [2]:2 [3]:62
[0]:3845935157 [1]:1 [2]:2 [3]:192
[0]:3607056803 [1]:1 [2]:2 [3]:130
[0]:3402034887 [1]:1 [2]:2 [3]:166
[0]:4189946742 [1]:1 [2]:2 [3]:138
[0]:3981815721 [1]:1 [2]:2 [3]:89
[0]:3756113773 [1]:1 [2]:2 [3]:108
[0]:3545925127 [1]:1 [2]:2 [3]:112
[0]:3334304446 [1]:1 [2]:2 [3]:140
[0]:4129719958 [1]:1 [2]:2 [3]:102
[0]:3918021197 [1]:1 [2]:2 [3]:129
[0]:3617068841 [1]:1 [2]:2 [3]:93
[0]:3405634767 [1]:1 [2]:2 [3]:197
[0]:4198077004 [1]:1 [2]:2 [3]:81
[0]:3990006094 [1]:1 [2]:2 [3]:60
[0]:3758153929 [1]:1 [2]:2 [3]:124
[0]:3539618919 [1]:1 [2]:2 [3]:55
[0]:3340712563 [1]:1 [2]:2 [3]:29
[0]:4125858517 [1]:1 [2]:2 [3]:58
[0]:3914068616 [1]:1 [2]:2 [3]:31
[0]:3685885041 [1]:1 [2]:2 [3]:166
[0]:3473816171 [1]:1 [2]:2 [3]:130
[0]:4266300876 [1]:1 [2]:2 [3]:166
[0]:3970073099 [1]:1 [2]:2 [3]:59
[0]:3757974638 [1]:1 [2]:2 [3]:29
[0]:3548481214 [1]:1 [2]:2 [3]:95
[0]:3332395756 [1]:1 [2]:2 [3]:192
[0]:4114164539 [1]:1 [2]:2 [3]:200
[0]:3909980713 [1]:1 [2]:2 [3]:148
[0]:3706066413 [1]:1 [2]:2 [3]:80
[0]:3493633241 [1]:1 [2]:2 [3]:57
[0]:4294387349 [1]:1 [2]:2 [3]:195
[0]:4078630533 [1]:1 [2]:2 [3]:196
[0]:3858477682 [1]:1 [2]:2 [3]:39
[0]:3650158696 [1]:1 [2]:2 [3]:195
[0]:3434300961 [1]:1 [2]:2 [3]:193
[0]:4216536939 [1]:1 [2]:2 [3]:134
[0]:4014046168 [1]:1 [2]:2 [3]:195
[0]:3798470673 [1]:1 [2]:2 [3]:190
[0]:3577706031 [1]:1 [2]:2 [3]:196
[0]:3364223038 [1]:1 [2]:2 [3]:41
[0]:4150202593 [1]:1 [2]:2 [3]:75
[0]:3946674776 [1]:1 [2]:2 [3]:195
[0]:3726016769 [1]:1 [2]:2 [3]:137
[0]:3501823257 [1]:1 [2]:2 [3]:192
[0]:4277980677 [1]:1 [2]:2 [3]:203
[0]:4061907463 [1]:1 [2]:2 [3]:56
[0]:3857891352 [1]:1 [2]:2 [3]:135
[0]:3650096818 [1]:1 [2]:2 [3]:57
[0]:3437975801 [1]:1 [2]:2 [3]:200
[0]:4227731013 [1]:1 [2]:2 [3]:189
[0]:4009981492 [1]:1 [2]:2 [3]:134
[0]:3790702411 [1]:1 [2]:2 [3]:30
[0]:3567876153 [1]:1 [2]:2 [3]:200
[0]:3342190089 [1]:1 [2]:2 [3]:200
[0]:4138095944 [1]:1 [2]:2 [3]:121
[0]:3929892663 [1]:1 [2]:2 [3]:42
[0]:3709152639 [1]:1 [2]:2 [3]:196
[0]:3476206917 [1]:1 [2]:2 [3]:53
[0]:4257696466 [1]:1 [2]:2 [3]:110
[0]:4046420832 [1]:1 [2]:2 [3]:178
[0]:3833969166 [1]:1 [2]:2 [3]:166
[0]:3622189804 [1]:1 [2]:2 [3]:205
[0]:3414162473 [1]:1 [2]:2 [3]:100
[0]:4187265908 [1]:1 [2]:2 [3]:127
[0]:3986117318 [1]:1 [2]:2 [3]:194
[0]:3771751779 [1]:1 [2]:2 [3]:128
[0]:3515378409 [1]:1 [2]:2 [3]:143
[0]:3306168576 [1]:1 [2]:2 [3]:166
[0]:4090167337 [1]:1 [2]:2 [3]:137
[0]:3885023917 [1]:1 [2]:2 [3]:93
[0]:3670616419 [1]:1 [2]:2 [3]:170
[0]:3458112338 [1]:1 [2]:2 [3]:195
[0]:4232305868 [1]:1 [2]:2 [3]:73
[0]:4014233981 [1]:1 [2]:2 [3]:38
[0]:3805898656 [1]:1 [2]:2 [3]:26
[0]:3591013661 [1]:1 [2]:2 [3]:60
[0]:3380572897 [1]:1 [2]:2 [3]:102
[0]:4154292101 [1]:1 [2]:2 [3]:98
[0]:3942204503 [1]:1 [2]:2 [3]:182
[0]:3726280874 [1]:1 [2]:2 [3]:162
[0]:3526221972 [1]:1 [2]:2 [3]:38
[0]:3323747688 [1]:1 [2]:2 [3]:194
[0]:4119208823 [1]:1 [2]:2 [3]:84
[0]:3914104014 [1]:1 [2]:2 [3]:149
[0]:3701987133 [1]:1 [2]:2 [3]:190
[0]:3492263653 [1]:1 [2]:2 [3]:53
[0]:4288560131 [1]:1 [2]:2 [3]:193
[0]:4058347672 [1]:1 [2]:2 [3]:193
[0]:3850213129 [1]:1 [2]:2 [3]:174
[0]:3649855077 [1]:1 [2]:2 [3]:73
[0]:3434391328 [1]:1 [2]:2 [3]:125
[0]:4222931393 [1]:1 [2]:2 [3]:163
[0]:4010231881 [1]:1 [2]:2 [3]:138
[0]:3796610273 [1]:1 [2]:2 [3]:122
[0]:3596136404 [1]:1 [2]:2 [3]:194
[0]:3391546941 [1]:1 [2]:2 [3]:80
[0]:4186147983 [1]:1 [2]:2 [3]:64
[0]:3950198337 [1]:1 [2]:2 [3]:53
[0]:3738131317 [1]:1 [2]:2 [3]:93
[0]:3529130744 [1]:1 [2]:2 [3]:92
[0]:3318267118 [1]:1 [2]:2 [3]:192
[0]:4110524442 [1]:1 [2]:2 [3]:34
[0]:3910073827 [1]:1 [2]:2 [3]:194
[0]:3690109507 [1]:1 [2]:2 [3]:169
[0]:3482121766 [1]:1 [2]:2 [3]:116
[0]:4270289633 [1]:1 [2]:2 [3]:153
[0]:4042278767 [1]:1 [2]:2 [3]:151
[0]:3822497718 [1]:1 [2]:2 [3]:78
[0]:3610151907 [1]:1 [2]:2 [3]:137
[0]:3406320793 [1]:1 [2]:2 [3]:31
[0]:4188009671 [1]:1 [2]:2 [3]:135
[0]:3930021012 [1]:1 [2]:2 [3]:46
[0]:3714028129 [1]:1 [2]:2 [3]:49
[0]:3505832437 [1]:1 [2]:2 [3]:157
[0]:4294072432 [1]:1 [2]:2 [3]:160
[0]:4082211029 [1]:1 [2]:2 [3]:195
[0]:3874318337 [1]:1 [2]:2 [3]:84
[0]:3646873769 [1]:1 [2]:2 [3]:127
[0]:3429118358 [1]:1 [2]:2 [3]:149
[0]:4214056011 [1]:1 [2]:2 [3]:190
[0]:4006074189 [1]:1 [2]:2 [3]:80
[0]:3794565521 [1]:1 [2]:2 [3]:92
[0]:3585989436 [1]:1 [2]:2 [3]:197
[0]:3379248344 [1]:1 [2]:2 [3]:100
[0]:4166168838 [1]:1 [2]:2 [3]:194
[0]:3950273378 [1]:1 [2]:2 [3]:82
[0]:3734782447 [1]:1 [2]:2 [3]:91
[0]:3514327578 [1]:1 [2]:2 [3]:129
[0]:3310217997 [1]:1 [2]:2 [3]:31
[0]:4102108456 [1]:1 [2]:2 [3]:197
[0]:3882299677 [1]:1 [2]:2 [3]:198
[0]:3638747697 [1]:1 [2]:2 [3]:103
[0]:3426320896 [1]:1 [2]:2 [3]:61
[0]:4214252194 [1]:1 [2]:2 [3]:112
[0]:3998321851 [1]:1 [2]:2 [3]:71
[0]:3787453776 [1]:1 [2]:2 [3]:184
[0]:3578308288 [1]:1 [2]:2 [3]:62
[0]:3350290871 [1]:1 [2]:2 [3]:74
[0]:4142220941 [1]:1 [2]:2 [3]:36
[0]:3930362324 [1]:1 [2]:2 [3]:153
[0]:3723520881 [1]:1 [2]:2 [3]:163
[0]:3502660861 [1]:1 [2]:2 [3]:37
[0]:4282265821 [1]:1 [2]:2 [3]:181
[0]:4054024561 [1]:1 [2]:2 [3]:76
[0]:3807136931 [1]:1 [2]:2 [3]:119
[0]:3579169489 [1]:1 [2]:2 [3]:139
[0]:3370085366 [1]:1 [2]:2 [3]:190
[0]:4153918519 [1]:1 [2]:2 [3]:47
[0]:3942463023 [1]:1 [2]:2 [3]:70
[0]:3740521428 [1]:1 [2]:2 [3]:195
[0]:3529594754 [1]:1 [2]:2 [3]:26
[0]:3318377128 [1]:1 [2]:2 [3]:130
[0]:4104692421 [1]:1 [2]:2 [3]:45
[0]:3892491741 [1]:1 [2]:2 [3]:193
[0]:3684603086 [1]:1 [2]:2 [3]:36
[0]:3442361334 [1]:1 [2]:2 [3]:196
[0]:4234348641 [1]:1 [2]:2 [3]:33
[0]:4026134494 [1]:1 [2]:2 [3]:103
[0]:3823417212 [1]:1 [2]:2 [3]:58
[0]:3618434632 [1]:1 [2]:2 [3]:193
[0]:3348364926 [1]:1 [2]:2 [3]:27
[0]:4148505372 [1]:1 [2]:2 [3]:31
[0]:3930105831 [1]:1 [2]:2 [3]:116
[0]:3722290153 [1]:1 [2]:2 [3]:68
[0]:3506082187 [1]:1 [2]:2 [3]:191
[0]:4294219493 [1]:1 [2]:2 [3]:187
[0]:4078251918 [1]:1 [2]:2 [3]:90
[0]:3858125062 [1]:1 [2]:2 [3]:129
[0]:3648629269 [1]:1 [2]:2 [3]:192
[0]:3439890617 [1]:1 [2]:2 [3]:142
[0]:4229731221 [1]:1 [2]:2 [3]:39
[0]:4014866234 [1]:1 [2]:2 [3]:178
[0]:3806956853 [1]:1 [2]:2 [3]:150
[0]:3588746577 [1]:1 [2]:2 [3]:200
[0]:3377992592 [1]:1 [2]:2 [3]:127
[0]:4170371611 [1]:1 [2]:2 [3]:155
[0]:3954103278 [1]:1 [2]:2 [3]:30
[0]:3746145848 [1]:1 [2]:2 [3]:195
[0]:3534285107 [1]:1 [2]:2 [3]:150
[0]:3322231591 [1]:1 [2]:2 [3]:67
[0]:4110317066 [1]:1 [2]:2 [3]:114
[0]:3894485464 [1]:1 [2]:2 [3]:201
[0]:3686424707 [1]:1 [2]:2 [3]:198
[0]:3478700928 [1]:1 [2]:2 [3]:194
[0]:4250398094 [1]:1 [2]:2 [3]:125
[0]:4037997964 [1]:1 [2]:2 [3]:196
[0]:3822289909 [1]:1 [2]:2 [3]:157
[0]:3602434447 [1]:1 [2]:2 [3]:78
[0]:3390443621 [1]:1 [2]:2 [3]:162
[0]:4166302252 [1]:1 [2]:2 [3]:193
[0]:3954464834 [1]:1 [2]:2 [3]:188
[0]:3746144117 [1]:1 [2]:2 [3]:162
[0]:3522476814 [1]:1 [2]:2 [3]:55
[0]:3306170609 [1]:1 [2]:2 [3]:123
[0]:4098357462 [1]:1 [2]:2 [3]:91
[0]:3889448467 [1]:1 [2]:2 [3]:187
[0]:3678168552 [1]:1 [2]:2 [3]:194
[0]:3474275417 [1]:1 [2]:2 [3]:133
[0]:4256945358 [1]:1 [2]:2 [3]:101
[0]:4038721147 [1]:1 [2]:2 [3]:70
[0]:3830252737 [1]:1 [2]:2 [3]:35
